date,product_id,site_id,quantity_sold,revenue,cost,profit,top_category,sub_category,brand
2025-01-25,LG Commercial Gaming,LOC013,3,1681.5040000000001,821.5680000000001,859.936,Electronics,Gaming,LG
2025-01-25,LG Commercial Gaming,LOC015,1,840.7520000000001,410.78400000000005,429.968,Electronics,Gaming,LG
2025-01-25,PepsiCo Hotel Beverages,LOC013,2,294.504,194.08800000000002,100.416,Food & Beverages,Beverages,PepsiCo
2025-01-25,Coca-Cola Sense Confectionery,LOC013,3,1544.544,760.8960000000001,783.648,Food & Beverages,Confectionery,Coca-Cola
2025-01-25,Kellogg's Likely Confectionery,LOC013,1,188.94400000000002,106.80000000000001,82.144,Food & Beverages,Confectionery,Kellogg's
2025-01-25,Kellogg's Partner Confectionery,LOC013,0,340.048,203.12,136.928,Food & Beverages,Confectionery,Kellogg's
2025-01-25,Levi's Best Footwear,LOC010,0,497.712,232.03200000000004,265.67999999999995,Apparel,Footwear,Levi's
2025-01-25,HP Focus Home Appliances,LOC014,1,714.464,369.72800000000007,344.736,Electronics,Home Appliances,HP
2025-01-25,Wayfair Husband Furniture,LOC014,0,621.5680000000001,399.472,222.09600000000012,Home & Living,Furniture,Wayfair
2025-01-25,Maybelline Hand Haircare,LOC014,1,364.6383812224276,210.208,154.4303812224276,Beauty & Personal Care,Haircare,Maybelline
2025-01-25,L'Oreal Measure Makeup,LOC014,4,2425.2000000000003,1665.0400000000002,760.1600000000001,Beauty & Personal Care,Makeup,L'Oreal
2025-01-25,Apple Today Gaming,LOC002,2,542.328,321.744,220.58399999999995,Electronics,Gaming,Apple
2025-01-26,Levi's Good Accessories,LOC017,3,2692.32,1759.9360000000001,932.384,Apparel,Accessories,Levi's
2025-01-26,IKEA Miss Kitchen,LOC018,3,1097.0945551341022,781.312,315.78255513410215,Home & Living,Kitchen,IKEA
2025-01-26,IKEA Letter Decor,LOC018,0,739.504,462.5520000000001,276.95199999999994,Home & Living,Decor,IKEA
2025-01-26,Samsung From Gaming,LOC018,3,1256.0,629.056,626.944,Electronics,Gaming,Samsung
2025-01-26,IKEA How Bedding,LOC018,1,1193.4080000000001,735.232,458.17600000000016,Home & Living,Bedding,IKEA
2025-01-26,Adidas Rise Women's Clothing,LOC018,1,212.64169781690148,165.15200000000002,47.48969781690147,Apparel,Women's Clothing,Adidas
2025-01-26,Adidas Rise Women's Clothing,LOC004,0,136.96800000000002,82.57600000000001,54.39200000000001,Apparel,Women's Clothing,Adidas
2025-01-26,IKEA Beautiful Storage,LOC004,2,570.96,315.12000000000006,255.83999999999997,Home & Living,Storage,IKEA
2025-01-26,IKEA Congress Storage,LOC004,3,1449.728,1010.048,439.68000000000006,Home & Living,Storage,IKEA
2025-01-26,Maybelline Media Fragrances,LOC004,1,1483.7920000000001,932.7040000000002,551.088,Beauty & Personal Care,Fragrances,Maybelline
2025-01-26,Nivea Win Haircare,LOC004,4,3663.2000000000003,2387.68,1275.5200000000004,Beauty & Personal Care,Haircare,Nivea
2025-01-26,MAC Activity Makeup,LOC017,2,1420.272,976.5360000000001,443.7359999999999,Beauty & Personal Care,Makeup,MAC
2025-01-26,L'Oreal Decade Haircare,LOC017,1,239.37600000000003,117.44000000000001,121.93600000000002,Beauty & Personal Care,Haircare,L'Oreal
2025-01-26,Nivea Less Makeup,LOC017,1,1107.584,550.4,557.1840000000001,Beauty & Personal Care,Makeup,Nivea
2025-01-26,HP Seat Laptops,LOC017,2,1973.688,1278.36,695.3280000000002,Electronics,Laptops,HP
2025-01-26,MAC Risk Skincare,LOC019,3,46.819957526536854,27.744,19.075957526536854,Beauty & Personal Care,Skincare,MAC
2025-01-26,Dove Realize Skincare,LOC019,0,756.032,405.016,351.016,Beauty & Personal Care,Skincare,Dove
2025-01-26,LG Environment Gaming,LOC019,3,152.88829663122343,118.24000000000001,34.64829663122342,Electronics,Gaming,LG
2025-01-26,Nivea Worry Personal Hygiene,LOC019,0,116.00591582244252,112.984,3.021915822442523,Beauty & Personal Care,Personal Hygiene,Nivea
2025-01-26,HP Focus Home Appliances,LOC003,4,1786.1600000000003,924.3200000000002,861.8400000000001,Electronics,Home Appliances,HP
2025-01-26,Coca-Cola Drug Snacks,LOC003,1,146.656,98.976,47.68000000000001,Food & Beverages,Snacks,Coca-Cola
2025-01-26,Nivea Take Fragrances,LOC003,1,1138.736,789.248,349.48800000000006,Beauty & Personal Care,Fragrances,Nivea
2025-01-26,Nivea Least Haircare,LOC003,1,125.93599999999999,70.224,55.71199999999999,Beauty & Personal Care,Haircare,Nivea
2025-01-26,L'Oreal Decade Haircare,LOC003,0,119.68800000000002,58.720000000000006,60.96800000000001,Beauty & Personal Care,Haircare,L'Oreal
2025-01-26,Dove Feel Skincare,LOC011,2,955.0799999999999,583.104,371.9759999999999,Beauty & Personal Care,Skincare,Dove
2025-01-26,HP Seat Laptops,LOC011,0,657.8960000000001,426.12,231.77600000000007,Electronics,Laptops,HP
2025-01-26,Maybelline Sister Personal Hygiene,LOC011,0,455.87286468173124,206.44000000000003,249.43286468173122,Beauty & Personal Care,Personal Hygiene,Maybelline
2025-01-26,Sony Mention Laptops,LOC011,2,1753.944,1139.472,614.472,Electronics,Laptops,Sony
2025-01-26,IKEA How Bedding,LOC011,2,1790.112,1102.848,687.2640000000001,Home & Living,Bedding,IKEA
2025-01-26,Samsung From Gaming,LOC008,4,1570.0,786.3200000000002,783.6799999999998,Electronics,Gaming,Samsung
2025-01-26,IKEA Congress Storage,LOC017,4,1812.1600000000003,1262.56,549.6000000000004,Home & Living,Storage,IKEA
2025-01-26,L'Oreal Choice Personal Hygiene,LOC017,0,638.0640000000001,362.81600000000003,275.24800000000005,Beauty & Personal Care,Personal Hygiene,L'Oreal
2025-01-26,Dove Whatever Haircare,LOC017,2,469.34400000000005,314.232,155.11200000000002,Beauty & Personal Care,Haircare,Dove
2025-01-26,Coca-Cola Exist Health Foods,LOC017,2,917.664,467.76000000000005,449.90399999999994,Food & Beverages,Health Foods,Coca-Cola
2025-01-26,IKEA How Bedding,LOC017,1,1193.4080000000001,735.232,458.17600000000016,Home & Living,Bedding,IKEA
2025-01-26,LG Commercial Gaming,LOC010,0,366.36610562096394,205.39200000000002,160.9741056209639,Electronics,Gaming,LG
2025-01-26,H&M Tv Women's Clothing,LOC010,3,879.072,501.28000000000003,377.792,Apparel,Women's Clothing,H&M
2025-01-26,Samsung From Gaming,LOC013,2,942.0,471.79200000000003,470.20799999999997,Electronics,Gaming,Samsung
2025-01-26,MAC Black Makeup,LOC013,1,1363.7120000000002,687.2,676.5120000000002,Beauty & Personal Care,Makeup,MAC
2025-01-26,Kraft Decision Beverages,LOC017,2,1715.805245882424,1331.88,383.92524588242395,Food & Beverages,Beverages,Kraft
2025-01-26,L'Oreal Measure Makeup,LOC003,0,485.03999999999996,333.00800000000004,152.03199999999993,Beauty & Personal Care,Makeup,L'Oreal
2025-01-26,IKEA How Bedding,LOC003,1,1193.4080000000001,735.232,458.17600000000016,Home & Living,Bedding,IKEA
2025-01-26,Maybelline Draw Fragrances,LOC010,2,2002.1040000000003,1179.6000000000001,822.5040000000001,Beauty & Personal Care,Fragrances,Maybelline
2025-01-26,PepsiCo Hotel Beverages,LOC010,4,490.84,323.48,167.35999999999996,Food & Beverages,Beverages,PepsiCo
2025-01-26,Wayfair Husband Furniture,LOC010,0,621.5680000000001,399.472,222.09600000000012,Home & Living,Furniture,Wayfair
2025-01-26,Gap Month Footwear,LOC010,1,913.648,454.24,459.408,Apparel,Footwear,Gap
2025-01-26,IKEA Miss Kitchen,LOC010,1,616.6080000000001,390.656,225.95200000000006,Home & Living,Kitchen,IKEA
2025-01-26,MAC Activity Makeup,LOC018,4,2367.12,1627.56,739.56,Beauty & Personal Care,Makeup,MAC
2025-01-26,Kellogg's Particularly Health Foods,LOC018,4,541.48,264.56,276.92,Food & Beverages,Health Foods,Kellogg's
2025-01-26,Nivea Less Makeup,LOC018,0,553.792,275.2,278.59200000000004,Beauty & Personal Care,Makeup,Nivea
2025-01-26,Crate & Barrel Course Storage,LOC008,2,2182.992,1374.3360000000002,808.656,Home & Living,Storage,Crate & Barrel
2025-01-26,IKEA Letter Decor,LOC008,2,2218.512,1387.6560000000002,830.856,Home & Living,Decor,IKEA
2025-01-26,Sony Career Gaming,LOC008,2,297.864,141.312,156.55199999999996,Electronics,Gaming,Sony
2025-01-26,Gap Already Men's Clothing,LOC008,2,1608.768,727.5840000000001,881.184,Apparel,Men's Clothing,Gap
2025-01-26,Samsung Choice Laptops,LOC008,2,1053.36,655.3200000000002,398.03999999999974,Electronics,Laptops,Samsung
2025-01-26,Nike Change Kids' Clothing,LOC016,3,1809.8240000000003,998.5920000000001,811.2320000000002,Apparel,Kids' Clothing,Nike
2025-01-26,L'Oreal Choice Personal Hygiene,LOC016,2,1914.1920000000002,1088.448,825.7440000000001,Beauty & Personal Care,Personal Hygiene,L'Oreal
2025-01-26,Kraft Decision Beverages,LOC016,0,650.0,443.96000000000004,206.03999999999996,Food & Beverages,Beverages,Kraft
2025-01-26,Kellogg's Particularly Health Foods,LOC016,1,216.592,105.82400000000001,110.768,Food & Beverages,Health Foods,Kellogg's
2025-01-26,LG Environment Gaming,LOC008,0,31.801862332758528,29.560000000000002,2.241862332758526,Electronics,Gaming,LG
2025-01-26,L'Oreal Public Haircare,LOC008,3,2129.6,1105.568,1024.032,Beauty & Personal Care,Haircare,L'Oreal
2025-01-26,HP Visit Gaming,LOC008,2,441.432,308.424,133.00800000000004,Electronics,Gaming,HP
2025-01-26,Wayfair Whom Bedding,LOC008,1,758.0160000000001,382.91200000000003,375.10400000000004,Home & Living,Bedding,Wayfair
2025-01-26,MAC Activity Makeup,LOC014,1,946.848,651.024,295.82399999999996,Beauty & Personal Care,Makeup,MAC
2025-01-26,Kraft Fall Confectionery,LOC014,0,118.93599999999999,52.98400000000001,65.95199999999998,Food & Beverages,Confectionery,Kraft
2025-01-26,L'Oreal Decade Haircare,LOC014,0,119.68800000000002,58.720000000000006,60.96800000000001,Beauty & Personal Care,Haircare,L'Oreal
2025-01-26,MAC Risk Skincare,LOC014,2,39.576,20.808,18.768,Beauty & Personal Care,Skincare,MAC
2025-01-26,Gap Month Footwear,LOC014,1,913.648,454.24,459.408,Apparel,Footwear,Gap
2025-01-26,PepsiCo Tax Health Foods,LOC007,0,464.16800000000006,318.59200000000004,145.57600000000002,Food & Beverages,Health Foods,PepsiCo
2025-01-26,Wayfair Player Furniture,LOC007,0,702.032,377.17600000000004,324.856,Home & Living,Furniture,Wayfair
2025-01-26,L'Oreal Measure Makeup,LOC007,1,970.0799999999999,666.0160000000001,304.06399999999985,Beauty & Personal Care,Makeup,L'Oreal
2025-01-26,HP Find Smartphones,LOC012,4,2588.92,1626.92,962.0,Electronics,Smartphones,HP
2025-01-26,IKEA Letter Decor,LOC012,1,1479.008,925.1040000000002,553.9039999999999,Home & Living,Decor,IKEA
2025-01-26,PepsiCo Hotel Beverages,LOC012,1,196.336,129.39200000000002,66.94399999999999,Food & Beverages,Beverages,PepsiCo
2025-01-26,Maybelline Fear Skincare,LOC017,0,235.816,125.56800000000001,110.24799999999999,Beauty & Personal Care,Skincare,Maybelline
2025-01-26,MAC Represent Makeup,LOC017,0,271.648,144.34400000000002,127.304,Beauty & Personal Care,Makeup,MAC
2025-01-26,Levi's Best Footwear,LOC017,3,1990.848,928.1280000000002,1062.7199999999998,Apparel,Footwear,Levi's
2025-01-26,Adidas No Kids' Clothing,LOC019,3,796.032,354.464,441.56800000000004,Apparel,Kids' Clothing,Adidas
2025-01-26,Nivea Yard Makeup,LOC019,0,480.58400000000006,316.952,163.63200000000006,Beauty & Personal Care,Makeup,Nivea
2025-01-26,L'Oreal Best Haircare,LOC019,1,379.24800000000005,182.27200000000002,196.97600000000003,Beauty & Personal Care,Haircare,L'Oreal
2025-01-26,Levi's Best Footwear,LOC004,0,497.712,232.03200000000004,265.67999999999995,Apparel,Footwear,Levi's
2025-01-26,Samsung From Gaming,LOC004,2,942.0,471.79200000000003,470.20799999999997,Electronics,Gaming,Samsung
2025-01-26,Levi's Middle Kids' Clothing,LOC018,1,1135.9040000000002,741.7600000000001,394.1440000000001,Apparel,Kids' Clothing,Levi's
2025-01-26,L'Oreal Activity Personal Hygiene,LOC018,0,640.860675762017,468.37600000000003,172.48467576201693,Beauty & Personal Care,Personal Hygiene,L'Oreal
2025-01-26,Crate & Barrel Course Storage,LOC018,0,727.6640000000001,458.112,269.5520000000001,Home & Living,Storage,Crate & Barrel
2025-01-26,IKEA Beautiful Storage,LOC009,0,136.33937856723313,105.04000000000002,31.299378567233106,Home & Living,Storage,IKEA
2025-01-26,Coca-Cola Drug Snacks,LOC009,0,73.328,49.488,23.840000000000003,Food & Beverages,Snacks,Coca-Cola
2025-01-27,Nivea Less Makeup,LOC012,1,963.3360933407721,550.4,412.9360933407721,Beauty & Personal Care,Makeup,Nivea
2025-01-27,Wayfair Player Furniture,LOC014,4,3510.16,1885.8800000000003,1624.2799999999995,Home & Living,Furniture,Wayfair
2025-01-27,Nestle Eight Confectionery,LOC014,1,259.93600000000004,126.176,133.76000000000005,Food & Beverages,Confectionery,Nestle
2025-01-27,Maybelline Fear Skincare,LOC014,3,943.264,502.27200000000005,440.99199999999996,Beauty & Personal Care,Skincare,Maybelline
2025-01-27,HomeDepot Lead Storage,LOC017,0,16.056,10.376000000000001,5.68,Home & Living,Storage,HomeDepot
2025-01-27,H&M Hard Kids' Clothing,LOC017,2,1848.0720000000001,1062.144,785.9280000000001,Apparel,Kids' Clothing,H&M
2025-01-27,Kellogg's Partner Confectionery,LOC017,1,680.096,406.24,273.856,Food & Beverages,Confectionery,Kellogg's
2025-01-27,HomeDepot Detail Furniture,LOC017,4,292.08,134.52,157.55999999999997,Home & Living,Furniture,HomeDepot
2025-01-27,Samsung From Gaming,LOC017,1,503.65059519499096,314.528,189.12259519499094,Electronics,Gaming,Samsung
2025-01-27,Sony Career Gaming,LOC018,2,215.93736851502027,141.312,74.62536851502026,Electronics,Gaming,Sony
2025-01-27,L'Oreal Public Haircare,LOC018,4,1917.568677616913,1381.96,535.6086776169129,Beauty & Personal Care,Haircare,L'Oreal
2025-01-27,Maybelline Media Fragrances,LOC018,0,741.8960000000001,466.3520000000001,275.544,Beauty & Personal Care,Fragrances,Maybelline
2025-01-27,HomeDepot Lead Storage,LOC018,0,16.056,10.376000000000001,5.68,Home & Living,Storage,HomeDepot
2025-01-27,Kellogg's Partner Confectionery,LOC007,1,680.096,406.24,273.856,Food & Beverages,Confectionery,Kellogg's
2025-01-27,HP Be Gaming,LOC007,1,360.92800000000005,214.88000000000002,146.04800000000003,Electronics,Gaming,HP
2025-01-27,Nivea Less Makeup,LOC007,3,2215.168,1100.8,1114.3680000000002,Beauty & Personal Care,Makeup,Nivea
2025-01-27,Samsung Choice Laptops,LOC007,3,1004.9917663610497,873.7600000000001,131.2317663610496,Electronics,Laptops,Samsung
2025-01-27,Kraft Environment Snacks,LOC014,3,1413.1007120051993,783.6800000000001,629.4207120051992,Food & Beverages,Snacks,Kraft
2025-01-27,Kraft Husband Health Foods,LOC014,2,2136.216,895.4880000000002,1240.7279999999996,Food & Beverages,Health Foods,Kraft
2025-01-27,Levi's Best Footwear,LOC014,2,1493.1360000000002,696.0960000000001,797.0400000000001,Apparel,Footwear,Levi's
2025-01-27,L'Oreal Choice Personal Hygiene,LOC014,0,638.0640000000001,362.81600000000003,275.24800000000005,Beauty & Personal Care,Personal Hygiene,L'Oreal
2025-01-27,Gap Already Men's Clothing,LOC014,0,536.2560000000001,242.52800000000002,293.72800000000007,Apparel,Men's Clothing,Gap
2025-01-27,H&M Test Kids' Clothing,LOC018,1,94.72000000000001,44.976,49.744000000000014,Apparel,Kids' Clothing,H&M
2025-01-27,Apple Those Home Appliances,LOC018,1,39.043300794655835,36.544000000000004,2.4993007946558308,Electronics,Home Appliances,Apple
2025-01-27,Kellogg's Partner Confectionery,LOC018,2,849.4999338123088,609.36,240.13993381230875,Food & Beverages,Confectionery,Kellogg's
2025-01-27,HP Focus Home Appliances,LOC005,3,1428.928,739.4560000000001,689.472,Electronics,Home Appliances,HP
2025-01-27,H&M Hard Kids' Clothing,LOC005,3,2464.096,1416.192,1047.904,Apparel,Kids' Clothing,H&M
2025-01-27,PepsiCo Once Confectionery,LOC005,2,601.368,378.91200000000003,222.45600000000002,Food & Beverages,Confectionery,PepsiCo
2025-01-27,PepsiCo Tax Health Foods,LOC009,2,1392.5040000000001,955.7760000000001,436.72800000000007,Food & Beverages,Health Foods,PepsiCo
2025-01-27,Dove Realize Skincare,LOC020,2,2268.096,1215.048,1053.048,Beauty & Personal Care,Skincare,Dove
2025-01-27,Apple Today Gaming,LOC020,3,723.104,428.992,294.112,Electronics,Gaming,Apple
2025-01-27,LG Ahead Gaming,LOC020,4,3481.4800000000005,2242.96,1238.5200000000004,Electronics,Gaming,LG
2025-01-27,Levi's Good Accessories,LOC020,2,2019.2400000000002,1319.9520000000002,699.288,Apparel,Accessories,Levi's
2025-01-27,H&M Tv Women's Clothing,LOC020,0,219.768,125.32000000000001,94.448,Apparel,Women's Clothing,H&M
2025-01-27,Levi's Middle Kids' Clothing,LOC001,0,567.9520000000001,370.88000000000005,197.07200000000006,Apparel,Kids' Clothing,Levi's
2025-01-27,LG Action Laptops,LOC001,1,323.29600000000005,151.888,171.40800000000004,Electronics,Laptops,LG
2025-01-27,Sony Certainly Audio Devices,LOC001,4,1903.2400000000002,971.3200000000002,931.9200000000001,Electronics,Audio Devices,Sony
2025-01-27,Wayfair Husband Furniture,LOC001,1,1243.1360000000002,798.944,444.19200000000023,Home & Living,Furniture,Wayfair
2025-01-27,L'Oreal Activity Personal Hygiene,LOC018,1,1486.96,936.7520000000001,550.208,Beauty & Personal Care,Personal Hygiene,L'Oreal
2025-01-27,H&M Test Kids' Clothing,LOC018,3,189.44000000000003,89.952,99.48800000000003,Apparel,Kids' Clothing,H&M
2025-01-27,Nivea Worry Personal Hygiene,LOC018,2,493.58400000000006,338.952,154.63200000000006,Beauty & Personal Care,Personal Hygiene,Nivea
2025-01-27,Maybelline Fear Skincare,LOC018,0,235.816,125.56800000000001,110.24799999999999,Beauty & Personal Care,Skincare,Maybelline
2025-01-27,Tommy Hilfiger Alone Women's Clothing,LOC018,3,554.176,318.59200000000004,235.584,Apparel,Women's Clothing,Tommy Hilfiger
2025-01-27,Wayfair One Decor,LOC014,3,655.488,455.87200000000007,199.61599999999999,Home & Living,Decor,Wayfair
2025-01-27,HP Focus Home Appliances,LOC014,3,1428.928,739.4560000000001,689.472,Electronics,Home Appliances,HP
2025-01-27,Dove Indicate Skincare,LOC014,2,316.944,163.608,153.336,Beauty & Personal Care,Skincare,Dove
2025-01-27,Levi's Middle Kids' Clothing,LOC014,0,567.9520000000001,370.88000000000005,197.07200000000006,Apparel,Kids' Clothing,Levi's
2025-01-27,L'Oreal Best Haircare,LOC012,0,189.62400000000002,91.13600000000001,98.48800000000001,Beauty & Personal Care,Haircare,L'Oreal
2025-01-27,Adidas No Kids' Clothing,LOC012,0,199.008,88.616,110.39200000000001,Apparel,Kids' Clothing,Adidas
2025-01-27,H&M Tv Women's Clothing,LOC012,0,219.768,125.32000000000001,94.448,Apparel,Women's Clothing,H&M
2025-01-27,L'Oreal Measure Makeup,LOC012,3,1940.1599999999999,1332.0320000000002,608.1279999999997,Beauty & Personal Care,Makeup,L'Oreal
2025-01-27,HomeDepot Lead Storage,LOC003,3,51.058775085975526,41.504000000000005,9.554775085975521,Home & Living,Storage,HomeDepot
2025-01-27,Nivea Least Haircare,LOC003,3,251.87199999999999,140.448,111.42399999999998,Beauty & Personal Care,Haircare,Nivea
2025-01-28,HomeDepot Lead Storage,LOC007,1,32.112,20.752000000000002,11.36,Home & Living,Storage,HomeDepot
2025-01-28,IKEA Congress Storage,LOC019,0,362.432,252.512,109.92000000000002,Home & Living,Storage,IKEA
2025-01-28,IKEA Beautiful Storage,LOC019,0,190.32000000000002,105.04000000000002,85.28,Home & Living,Storage,IKEA
2025-01-28,Levi's Play Footwear,LOC019,4,2318.64,1097.04,1221.6,Apparel,Footwear,Levi's
2025-01-28,HP Be Gaming,LOC018,0,180.46400000000003,107.44000000000001,73.02400000000002,Electronics,Gaming,HP
2025-01-28,HP Find Smartphones,LOC008,3,2071.136,1301.536,769.5999999999999,Electronics,Smartphones,HP
2025-01-28,Dell Race Smartphones,LOC019,0,742.5920000000001,330.32,412.2720000000001,Electronics,Smartphones,Dell
2025-01-28,Nivea Billion Haircare,LOC019,3,2681.088,1644.7040000000002,1036.384,Beauty & Personal Care,Haircare,Nivea
2025-01-28,Crate & Barrel Goal Kitchen,LOC019,3,1520.832,893.8240000000001,627.008,Home & Living,Kitchen,Crate & Barrel
2025-01-28,MAC Black Makeup,LOC019,2,2045.5680000000002,1030.8,1014.7680000000003,Beauty & Personal Care,Makeup,MAC
2025-01-28,Tommy Hilfiger Alone Women's Clothing,LOC019,0,138.544,79.64800000000001,58.896,Apparel,Women's Clothing,Tommy Hilfiger
2025-01-28,Kraft Read Groceries,LOC001,4,1047.12,651.8800000000001,395.2399999999998,Food & Beverages,Groceries,Kraft
2025-01-28,L'Oreal Choice Personal Hygiene,LOC001,2,1914.1920000000002,1088.448,825.7440000000001,Beauty & Personal Care,Personal Hygiene,L'Oreal
2025-01-28,Nestle Challenge Confectionery,LOC001,0,272.896,143.232,129.66400000000002,Food & Beverages,Confectionery,Nestle
2025-01-28,Nivea Worry Personal Hygiene,LOC019,0,137.94886171638126,112.984,24.964861716381265,Beauty & Personal Care,Personal Hygiene,Nivea
2025-01-28,Levi's Play Footwear,LOC019,2,1391.1840000000002,658.224,732.9600000000002,Apparel,Footwear,Levi's
2025-01-28,IKEA Miss Kitchen,LOC003,1,616.6080000000001,390.656,225.95200000000006,Home & Living,Kitchen,IKEA
2025-01-28,Maybelline Hand Haircare,LOC003,0,191.19555217308599,105.104,86.09155217308599,Beauty & Personal Care,Haircare,Maybelline
2025-01-28,Nestle Eight Confectionery,LOC003,4,649.8400000000001,315.44000000000005,334.4000000000001,Food & Beverages,Confectionery,Nestle
2025-01-28,HP Visit Gaming,LOC004,1,294.288,205.61599999999999,88.67200000000003,Electronics,Gaming,HP
2025-01-28,Samsung Choice Laptops,LOC004,1,576.123970426753,436.88000000000005,139.24397042675292,Electronics,Laptops,Samsung
2025-01-28,Levi's Good Accessories,LOC020,0,673.08,439.98400000000004,233.096,Apparel,Accessories,Levi's
2025-01-28,Samsung Interesting Smartphones,LOC020,0,113.928,46.224000000000004,67.704,Electronics,Smartphones,Samsung
2025-01-28,L'Oreal Activity Personal Hygiene,LOC020,0,743.48,468.37600000000003,275.104,Beauty & Personal Care,Personal Hygiene,L'Oreal
2025-01-28,Coca-Cola Drug Snacks,LOC020,0,73.328,49.488,23.840000000000003,Food & Beverages,Snacks,Coca-Cola
2025-01-28,L'Oreal Public Haircare,LOC002,3,2129.6,1105.568,1024.032,Beauty & Personal Care,Haircare,L'Oreal
2025-01-28,Kellogg's Partner Confectionery,LOC002,3,1360.192,812.48,547.712,Food & Beverages,Confectionery,Kellogg's
2025-01-28,MAC Activity Makeup,LOC002,0,473.424,325.512,147.91199999999998,Beauty & Personal Care,Makeup,MAC
2025-01-28,Apple Those Home Appliances,LOC002,3,107.26400000000001,73.08800000000001,34.176,Electronics,Home Appliances,Apple
2025-01-28,Nestle Across Health Foods,LOC002,2,1109.4,733.416,375.98400000000004,Food & Beverages,Health Foods,Nestle
2025-01-28,PepsiCo Tax Health Foods,LOC013,0,464.16800000000006,318.59200000000004,145.57600000000002,Food & Beverages,Health Foods,PepsiCo
2025-01-28,Sony Mention Laptops,LOC013,4,2923.24,1899.12,1024.12,Electronics,Laptops,Sony
2025-01-28,Nivea Take Fragrances,LOC013,3,2277.472,1578.496,698.9760000000001,Beauty & Personal Care,Fragrances,Nivea
2025-01-28,Levi's Play Footwear,LOC013,3,1535.9664117616403,877.6320000000001,658.3344117616402,Apparel,Footwear,Levi's
2025-01-28,Dove Indicate Skincare,LOC001,0,105.64800000000001,54.536,51.11200000000001,Beauty & Personal Care,Skincare,Dove
2025-01-28,Kellogg's Likely Confectionery,LOC001,1,188.94400000000002,106.80000000000001,82.144,Food & Beverages,Confectionery,Kellogg's
2025-01-28,Wayfair Whom Bedding,LOC001,0,379.00800000000004,191.45600000000002,187.55200000000002,Home & Living,Bedding,Wayfair
2025-01-28,Apple Today Gaming,LOC001,1,361.552,214.496,147.056,Electronics,Gaming,Apple
2025-01-28,L'Oreal Activity Personal Hygiene,LOC001,1,1486.96,936.7520000000001,550.208,Beauty & Personal Care,Personal Hygiene,L'Oreal
2025-01-28,Dove Indicate Skincare,LOC002,2,316.944,163.608,153.336,Beauty & Personal Care,Skincare,Dove
2025-01-28,Maybelline Media Fragrances,LOC002,1,1483.7920000000001,932.7040000000002,551.088,Beauty & Personal Care,Fragrances,Maybelline
2025-01-28,IKEA How Bedding,LOC002,3,2386.8160000000003,1470.464,916.3520000000003,Home & Living,Bedding,IKEA
2025-01-28,LG Environment Gaming,LOC002,0,42.61600000000001,29.560000000000002,13.056000000000004,Electronics,Gaming,LG
2025-01-28,Wayfair Whom Bedding,LOC002,2,1137.0240000000001,574.368,562.6560000000001,Home & Living,Bedding,Wayfair
2025-01-28,Maybelline Light Haircare,LOC006,0,584.224,339.624,244.60000000000002,Beauty & Personal Care,Haircare,Maybelline
2025-01-28,H&M Hard Kids' Clothing,LOC007,1,1232.048,708.096,523.952,Apparel,Kids' Clothing,H&M
2025-01-28,Gap Month Footwear,LOC007,2,1370.472,681.36,689.112,Apparel,Footwear,Gap
2025-01-28,IKEA Letter Decor,LOC007,0,739.504,462.5520000000001,276.95199999999994,Home & Living,Decor,IKEA
2025-01-28,HP Find Smartphones,LOC009,0,517.784,325.384,192.39999999999998,Electronics,Smartphones,HP
2025-01-28,Maybelline Relationship Skincare,LOC009,2,2365.368,1568.712,796.656,Beauty & Personal Care,Skincare,Maybelline
2025-01-28,Dell Interview Audio Devices,LOC009,0,185.74400000000003,106.74400000000001,79.00000000000001,Electronics,Audio Devices,Dell
2025-01-28,Sony Certainly Audio Devices,LOC009,3,1162.7386122057424,777.056,385.6826122057423,Electronics,Audio Devices,Sony
2025-01-28,Samsung Traditional Audio Devices,LOC015,0,264.6128593352833,181.568,83.04485933528329,Electronics,Audio Devices,Samsung
2025-01-28,Dove Feel Skincare,LOC015,0,318.36,194.36800000000002,123.99199999999999,Beauty & Personal Care,Skincare,Dove
2025-01-28,LG Environment Gaming,LOC015,3,170.46400000000003,118.24000000000001,52.22400000000002,Electronics,Gaming,LG
2025-01-28,Dell Interview Audio Devices,LOC015,3,742.9760000000001,426.97600000000006,316.00000000000006,Electronics,Audio Devices,Dell
2025-01-28,Dove Indicate Skincare,LOC015,0,105.64800000000001,54.536,51.11200000000001,Beauty & Personal Care,Skincare,Dove
2025-01-28,IKEA Beautiful Storage,LOC003,0,190.32000000000002,105.04000000000002,85.28,Home & Living,Storage,IKEA
2025-01-28,MAC Risk Skincare,LOC003,1,26.384,13.872,12.512,Beauty & Personal Care,Skincare,MAC
2025-01-28,Adidas By Footwear,LOC003,3,348.288,190.43200000000002,157.856,Apparel,Footwear,Adidas
2025-01-28,L'Oreal Activity Personal Hygiene,LOC014,3,2547.160476199752,1873.5040000000001,673.6564761997518,Beauty & Personal Care,Personal Hygiene,L'Oreal
2025-01-28,Maybelline Media Fragrances,LOC014,0,741.8960000000001,466.3520000000001,275.544,Beauty & Personal Care,Fragrances,Maybelline
2025-01-28,Coca-Cola Sense Confectionery,LOC014,4,1930.68,951.1200000000001,979.56,Food & Beverages,Confectionery,Coca-Cola
