date,product_id,product_name,top_category,sub_category,age_segment,channel,quantity,unit_price,total_amount,revenue
2025-03-21 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Gen X,Social Media,1,204.45,204.45,204.45
2025-03-21 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Gen X,Social Media,3,230.01,690.02,690.03
2025-03-21 12:03:58.260205,P000053,LG Environment Gaming,Electronics,Gaming,Gen X,Social Media,5,54.73,273.67,273.65
2025-03-21 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Gen X,Paid Search,1,235.43,235.43,235.43
2025-03-21 12:03:58.260205,P000014,Dell Race Smartphones,Electronics,Smartphones,Gen X,Paid Search,3,856.16,2568.49,2568.48
2025-03-21 12:03:58.260205,P000005,LG Action Laptops,Electronics,Laptops,Gen X,Paid Search,3,203.38,610.15,610.14
2025-03-21 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Gen X,Paid Search,3,226.09,678.28,678.27
2025-03-21 12:03:58.260205,P000073,PepsiCo Hotel Beverages,Food & Beverages,Beverages,Gen X,Paid Search,5,117.53,587.66,587.65
2025-03-21 12:03:58.260205,P000092,Nestle Eight Confectionery,Food & Beverages,Confectionery,Gen X,Paid Search,3,168.04,504.13,504.12
2025-03-21 12:03:58.260205,P000046,PepsiCo Tax Health Foods,Food & Beverages,Health Foods,Gen X,Paid Search,3,547.59,1642.78,1642.77
2025-03-21 12:03:58.260205,P000096,Kellogg's Likely Confectionery,Food & Beverages,Confectionery,Gen X,Paid Search,2,120.08,240.16,240.16
2025-03-21 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Gen X,Paid Search,4,93.39,373.57,373.56
2025-03-21 12:03:58.260205,P000012,H&M Hard Kids' Clothing,Apparel,Kids' Clothing,Gen X,Paid Search,3,777.23,2331.68,2331.69
2025-03-21 12:03:58.260205,P000012,H&M Hard Kids' Clothing,Apparel,Kids' Clothing,Gen X,Paid Search,4,721.46,2885.83,2885.84
2025-03-21 12:03:58.260205,P000023,Gap Already Men's Clothing,Apparel,Men's Clothing,Gen X,Paid Search,5,645.2,3226.02,3226.0
2025-03-21 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Gen X,Display Ads,1,789.24,789.24,789.24
2025-03-21 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Gen X,Display Ads,4,766.56,3066.25,3066.24
2025-03-21 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Gen X,Display Ads,2,463.15,926.3,926.3
2025-03-21 12:03:58.260205,P000096,Kellogg's Likely Confectionery,Food & Beverages,Confectionery,Gen X,Display Ads,3,113.46,340.38,340.38
2025-03-21 12:03:58.260205,P000092,Nestle Eight Confectionery,Food & Beverages,Confectionery,Gen X,Display Ads,5,160.7,803.48,803.5
2025-03-21 12:03:58.260205,P000064,Kellogg's Particularly Health Foods,Food & Beverages,Health Foods,Gen X,Display Ads,2,124.3,248.6,248.6
2025-03-21 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Gen X,Display Ads,1,92.21,92.21,92.21
2025-03-21 12:03:58.260205,P000046,PepsiCo Tax Health Foods,Food & Beverages,Health Foods,Gen X,Display Ads,2,581.01,1162.02,1162.02
2025-03-21 12:03:58.260205,P000025,Maybelline Relationship Skincare,Beauty & Personal Care,Skincare,Gen X,Display Ads,5,984.51,4922.53,4922.55
2025-03-21 12:03:58.260205,P000032,Nivea Billion Haircare,Beauty & Personal Care,Haircare,Gen X,Display Ads,2,867.78,1735.57,1735.56
2025-03-21 12:03:58.260205,P000077,Crate & Barrel Course Storage,Home & Living,Storage,Gen X,Email Marketing,2,905.66,1811.32,1811.32
2025-03-21 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Gen X,Email Marketing,1,875.59,875.59,875.59
2025-03-21 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Gen X,Email Marketing,2,436.48,872.96,872.96
2025-03-21 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Gen X,Email Marketing,4,965.69,3862.75,3862.76
2025-03-21 12:03:58.260205,P000063,HomeDepot Detail Furniture,Home & Living,Furniture,Gen X,Email Marketing,5,68.88,344.4,344.4
2025-03-21 12:03:58.260205,P000077,Crate & Barrel Course Storage,Home & Living,Storage,Gen X,Email Marketing,1,830.98,830.98,830.98
2025-03-21 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Gen X,Email Marketing,3,839.52,2518.56,2518.56
2025-03-21 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Gen X,Email Marketing,5,469.01,2345.05,2345.05
2025-03-21 12:03:58.260205,P000063,HomeDepot Detail Furniture,Home & Living,Furniture,Gen X,Email Marketing,3,73.71,221.13,221.13
2025-03-21 12:03:58.260205,P000027,Dove Realize Skincare,Beauty & Personal Care,Skincare,Gen X,Email Marketing,2,880.14,1760.28,1760.28
2025-03-21 12:03:58.260205,P000011,Nivea Yard Makeup,Beauty & Personal Care,Makeup,Gen X,Email Marketing,1,548.83,548.83,548.83
2025-03-21 12:03:58.260205,P000085,MAC Activity Makeup,Beauty & Personal Care,Makeup,Gen X,Email Marketing,4,586.44,2345.76,2345.76
2025-03-21 12:03:58.260205,P000058,Wayfair Whom Bedding,Home & Living,Bedding,Gen X,Affiliate Marketing,3,434.41,1303.22,1303.23
2025-03-21 12:03:58.260205,P000061,Samsung Traditional Audio Devices,Electronics,Audio Devices,Gen X,Affiliate Marketing,1,410.89,410.89,410.89
2025-03-21 12:03:58.260205,P000064,Kellogg's Particularly Health Foods,Food & Beverages,Health Foods,Gen X,Affiliate Marketing,1,127.13,127.13,127.13
2025-03-21 12:03:58.260205,P000073,PepsiCo Hotel Beverages,Food & Beverages,Beverages,Gen X,Affiliate Marketing,3,118.76,356.29,356.28000000000003
2025-03-21 12:03:58.260205,P000096,Kellogg's Likely Confectionery,Food & Beverages,Confectionery,Gen X,Affiliate Marketing,5,106.63,533.15,533.15
2025-03-21 12:03:58.260205,P000097,Kraft Decision Beverages,Food & Beverages,Beverages,Gen X,Affiliate Marketing,5,778.04,3890.22,3890.2
2025-03-21 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Gen X,Affiliate Marketing,4,82.93,331.74,331.72
2025-03-21 12:03:58.260205,P000097,Kraft Decision Beverages,Food & Beverages,Beverages,Gen X,Affiliate Marketing,2,737.43,1474.85,1474.86
2025-03-21 12:03:58.260205,P000066,Coca-Cola Exist Health Foods,Food & Beverages,Health Foods,Gen X,Affiliate Marketing,5,382.53,1912.67,1912.6499999999999
2025-03-21 12:03:58.260205,P000035,Adidas No Kids' Clothing,Apparel,Kids' Clothing,Gen X,Affiliate Marketing,2,235.12,470.24,470.24
2025-03-21 12:03:58.260205,P000042,H&M Tv Women's Clothing,Apparel,Women's Clothing,Gen X,Affiliate Marketing,5,263.71,1318.56,1318.55
2025-03-21 12:03:58.260205,P000024,Apple Those Home Appliances,Electronics,Home Appliances,Baby Boomers,Social Media,1,34.04,34.04,34.04
2025-03-21 12:03:58.260205,P000059,Apple Today Gaming,Electronics,Gaming,Baby Boomers,Social Media,4,232.9,931.62,931.6
2025-03-21 12:03:58.260205,P000020,Apple Chair Smartphones,Electronics,Smartphones,Baby Boomers,Social Media,3,15.76,47.27,47.28
2025-03-21 12:03:58.260205,P000024,Apple Those Home Appliances,Electronics,Home Appliances,Baby Boomers,Social Media,2,32.99,65.98,65.98
2025-03-21 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Baby Boomers,Social Media,5,795.75,3978.73,3978.75
2025-03-21 12:03:58.260205,P000052,Kraft Fall Confectionery,Food & Beverages,Confectionery,Baby Boomers,Paid Search,5,143.78,718.91,718.9
2025-03-21 12:03:58.260205,P000094,Nestle Challenge Confectionery,Food & Beverages,Confectionery,Baby Boomers,Paid Search,1,340.37,340.37,340.37
2025-03-21 12:03:58.260205,P000080,Kellogg's Partner Confectionery,Food & Beverages,Confectionery,Baby Boomers,Paid Search,2,446.92,893.84,893.84
2025-03-21 12:03:58.260205,P000030,PepsiCo Truth Groceries,Food & Beverages,Groceries,Baby Boomers,Paid Search,5,1019.24,5096.2,5096.2
2025-03-21 12:03:58.260205,P000095,Kraft Environment Snacks,Food & Beverages,Snacks,Baby Boomers,Paid Search,5,549.76,2748.78,2748.8
2025-03-21 12:03:58.260205,P000018,Kraft Read Groceries,Food & Beverages,Groceries,Baby Boomers,Paid Search,1,286.25,286.25,286.25
2025-03-21 12:03:58.260205,P000014,Dell Race Smartphones,Electronics,Smartphones,Baby Boomers,Paid Search,2,954.75,1909.49,1909.5
2025-03-21 12:03:58.260205,P000088,Sony Mention Laptops,Electronics,Laptops,Baby Boomers,Paid Search,1,704.56,704.56,704.56
2025-03-21 12:03:58.260205,P000047,Samsung Interesting Smartphones,Electronics,Smartphones,Baby Boomers,Paid Search,2,139.56,279.12,279.12
2025-03-21 12:03:58.260205,P000095,Kraft Environment Snacks,Food & Beverages,Snacks,Baby Boomers,Display Ads,2,590.49,1180.99,1180.98
2025-03-21 12:03:58.260205,P000073,PepsiCo Hotel Beverages,Food & Beverages,Beverages,Baby Boomers,Display Ads,1,133.99,133.99,133.99
2025-03-21 12:03:58.260205,P000051,PepsiCo Once Confectionery,Food & Beverages,Confectionery,Baby Boomers,Display Ads,4,256.14,1024.56,1024.56
2025-03-21 12:03:58.260205,P000094,Nestle Challenge Confectionery,Food & Beverages,Confectionery,Baby Boomers,Display Ads,3,341.61,1024.84,1024.83
2025-03-21 12:03:58.260205,P000097,Kraft Decision Beverages,Food & Beverages,Beverages,Baby Boomers,Display Ads,2,890.82,1781.63,1781.64
2025-03-21 12:03:58.260205,P000021,Coca-Cola Sense Confectionery,Food & Beverages,Confectionery,Baby Boomers,Display Ads,3,490.7,1472.1,1472.1
2025-03-21 12:03:58.260205,P000095,Kraft Environment Snacks,Food & Beverages,Snacks,Baby Boomers,Display Ads,2,527.55,1055.11,1055.1
2025-03-21 12:03:58.260205,P000002,L'Oreal Public Haircare,Beauty & Personal Care,Haircare,Baby Boomers,Display Ads,1,710.38,710.38,710.38
2025-03-21 12:03:58.260205,P000028,Dove Indicate Skincare,Beauty & Personal Care,Skincare,Baby Boomers,Display Ads,2,136.59,273.18,273.18
2025-03-21 12:03:58.260205,P000022,Maybelline Fear Skincare,Beauty & Personal Care,Skincare,Baby Boomers,Display Ads,2,291.51,583.03,583.02
2025-03-21 12:03:58.260205,P000048,Maybelline Hand Haircare,Beauty & Personal Care,Haircare,Baby Boomers,Display Ads,3,280.32,840.97,840.96
2025-03-21 12:03:58.260205,P000079,Nike Change Kids' Clothing,Apparel,Kids' Clothing,Baby Boomers,Display Ads,4,548.19,2192.75,2192.76
2025-03-21 12:03:58.260205,P000055,Tommy Hilfiger Alone Women's Clothing,Apparel,Women's Clothing,Baby Boomers,Display Ads,5,179.46,897.28,897.3000000000001
2025-03-21 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Baby Boomers,Display Ads,3,868.54,2605.61,2605.62
2025-03-21 12:03:58.260205,P000071,H&M Test Kids' Clothing,Apparel,Kids' Clothing,Baby Boomers,Display Ads,4,57.06,228.26,228.24
2025-03-21 12:03:58.260205,P000099,Levi's Play Footwear,Apparel,Footwear,Baby Boomers,Display Ads,4,630.96,2523.85,2523.84
2025-03-21 12:03:58.260205,P000076,Adidas Rise Women's Clothing,Apparel,Women's Clothing,Baby Boomers,Display Ads,5,167.16,835.79,835.8
2025-03-21 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Baby Boomers,Display Ads,3,105.86,317.57,317.58
2025-03-21 12:03:58.260205,P000009,Nestle Across Health Foods,Food & Beverages,Health Foods,Baby Boomers,Email Marketing,3,439.57,1318.71,1318.71
2025-03-21 12:03:58.260205,P000046,PepsiCo Tax Health Foods,Food & Beverages,Health Foods,Baby Boomers,Email Marketing,1,591.37,591.37,591.37
2025-03-21 12:03:58.260205,P000059,Apple Today Gaming,Electronics,Gaming,Baby Boomers,Email Marketing,5,243.41,1217.06,1217.05
2025-03-21 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Baby Boomers,Email Marketing,3,246.68,740.03,740.04
2025-03-21 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Baby Boomers,Email Marketing,3,867.81,2603.42,2603.43
2025-03-21 12:03:58.260205,P000059,Apple Today Gaming,Electronics,Gaming,Baby Boomers,Email Marketing,1,220.03,220.03,220.03
2025-03-21 12:03:58.260205,P000037,LG Ahead Gaming,Electronics,Gaming,Baby Boomers,Email Marketing,4,886.18,3544.7,3544.72
2025-03-21 12:03:58.260205,P000014,Dell Race Smartphones,Electronics,Smartphones,Baby Boomers,Email Marketing,1,925.47,925.47,925.47
2025-03-21 12:03:58.260205,P000098,HP Find Smartphones,Electronics,Smartphones,Baby Boomers,Email Marketing,5,670.61,3353.04,3353.05
2025-03-21 12:03:58.260205,P000012,H&M Hard Kids' Clothing,Apparel,Kids' Clothing,Baby Boomers,Email Marketing,1,829.75,829.75,829.75
2025-03-21 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Baby Boomers,Email Marketing,5,106.3,531.49,531.5
2025-03-22 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Gen Z,Social Media,5,97.96,489.82,489.79999999999995
2025-03-22 12:03:58.260205,P000005,LG Action Laptops,Electronics,Laptops,Gen Z,Social Media,4,189.68,758.73,758.72
2025-03-22 12:03:58.260205,P000017,LG Commercial Gaming,Electronics,Gaming,Gen Z,Social Media,1,472.6,472.6,472.6
2025-03-22 12:03:58.260205,P000053,LG Environment Gaming,Electronics,Gaming,Gen Z,Social Media,4,48.67,194.67,194.68
2025-03-22 12:03:58.260205,P000093,Sony Certainly Audio Devices,Electronics,Audio Devices,Gen Z,Social Media,3,441.94,1325.82,1325.82
2025-03-22 12:03:58.260205,P000053,LG Environment Gaming,Electronics,Gaming,Gen Z,Social Media,2,49.05,98.1,98.1
2025-03-22 12:03:58.260205,P000045,Nivea Take Fragrances,Beauty & Personal Care,Fragrances,Gen Z,Social Media,5,608.05,3040.26,3040.25
2025-03-22 12:03:58.260205,P000086,Dove When Makeup,Beauty & Personal Care,Makeup,Gen Z,Social Media,2,887.09,1774.19,1774.18
2025-03-22 12:03:58.260205,P000082,L'Oreal Choice Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Gen Z,Social Media,4,688.49,2753.96,2753.96
2025-03-22 12:03:58.260205,P000074,Nivea Win Haircare,Beauty & Personal Care,Haircare,Gen Z,Social Media,4,847.57,3390.29,3390.28
2025-03-22 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Gen Z,Paid Search,5,98.48,492.42,492.40000000000003
2025-03-22 12:03:58.260205,P000071,H&M Test Kids' Clothing,Apparel,Kids' Clothing,Gen Z,Paid Search,1,49.79,49.79,49.79
2025-03-22 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Gen Z,Paid Search,3,101.7,305.11,305.1
2025-03-22 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Gen Z,Paid Search,5,682.86,3414.3,3414.3
2025-03-22 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Gen Z,Paid Search,1,751.09,751.09,751.09
2025-03-22 12:03:58.260205,P000010,HP Visit Gaming,Electronics,Gaming,Gen Z,Paid Search,1,166.91,166.91,166.91
2025-03-22 12:03:58.260205,P000098,HP Find Smartphones,Electronics,Smartphones,Gen Z,Paid Search,1,564.97,564.97,564.97
2025-03-22 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Gen Z,Paid Search,2,775.78,1551.56,1551.56
2025-03-22 12:03:58.260205,P000043,Dell Interview Audio Devices,Electronics,Audio Devices,Gen Z,Paid Search,4,218.85,875.41,875.4
2025-03-22 12:03:58.260205,P000010,HP Visit Gaming,Electronics,Gaming,Gen Z,Display Ads,2,163.89,327.78,327.78
2025-03-22 12:03:58.260205,P000082,L'Oreal Choice Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Gen Z,Display Ads,4,719.59,2878.37,2878.36
2025-03-22 12:03:58.260205,P000026,Nivea Least Haircare,Beauty & Personal Care,Haircare,Gen Z,Display Ads,2,65.23,130.47,130.46
2025-03-22 12:03:58.260205,P000045,Nivea Take Fragrances,Beauty & Personal Care,Fragrances,Gen Z,Display Ads,4,651.67,2606.69,2606.68
2025-03-22 12:03:58.260205,P000038,L'Oreal Best Haircare,Beauty & Personal Care,Haircare,Gen Z,Display Ads,3,215.63,646.89,646.89
2025-03-22 12:03:58.260205,P000011,Nivea Yard Makeup,Beauty & Personal Care,Makeup,Gen Z,Display Ads,5,563.03,2815.13,2815.1499999999996
2025-03-22 12:03:58.260205,P000070,Nivea Less Makeup,Beauty & Personal Care,Makeup,Gen Z,Display Ads,5,554.9,2774.51,2774.5
2025-03-22 12:03:58.260205,P000026,Nivea Least Haircare,Beauty & Personal Care,Haircare,Gen Z,Display Ads,2,64.68,129.36,129.36
2025-03-22 12:03:58.260205,P000006,MAC Represent Makeup,Beauty & Personal Care,Makeup,Gen Z,Display Ads,5,305.53,1527.63,1527.6499999999999
2025-03-22 12:03:58.260205,P000086,Dove When Makeup,Beauty & Personal Care,Makeup,Gen Z,Display Ads,3,856.29,2568.86,2568.87
2025-03-22 12:03:58.260205,P000041,Maybelline Light Haircare,Beauty & Personal Care,Haircare,Gen Z,Display Ads,1,591.9,591.9,591.9
2025-03-22 12:03:58.260205,P000087,MAC Risk Skincare,Beauty & Personal Care,Skincare,Gen Z,Display Ads,1,13.56,13.56,13.56
2025-03-22 12:03:58.260205,P000026,Nivea Least Haircare,Beauty & Personal Care,Haircare,Gen Z,Display Ads,4,64.35,257.41,257.4
2025-03-22 12:03:58.260205,P000082,L'Oreal Choice Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Gen Z,Email Marketing,2,676.36,1352.71,1352.72
2025-03-22 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Gen Z,Email Marketing,3,363.32,1089.96,1089.96
2025-03-22 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Gen Z,Email Marketing,5,17.72,88.6,88.6
2025-03-22 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Gen Z,Email Marketing,2,412.31,824.61,824.62
2025-03-22 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Gen Z,Email Marketing,4,393.85,1575.38,1575.4
2025-03-22 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Gen Z,Email Marketing,2,766.48,1532.97,1532.96
2025-03-22 12:03:58.260205,P000005,LG Action Laptops,Electronics,Laptops,Gen Z,Affiliate Marketing,3,166.49,499.46,499.47
2025-03-22 12:03:58.260205,P000061,Samsung Traditional Audio Devices,Electronics,Audio Devices,Gen Z,Affiliate Marketing,5,339.56,1697.8,1697.8
2025-03-22 12:03:58.260205,P000039,L'Oreal Activity Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Gen Z,Affiliate Marketing,2,841.31,1682.61,1682.62
2025-03-22 12:03:58.260205,P000029,Dove Painting Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Gen Z,Affiliate Marketing,2,79.99,159.98,159.98
2025-03-22 12:03:58.260205,P000011,Nivea Yard Makeup,Beauty & Personal Care,Makeup,Gen Z,Affiliate Marketing,5,521.17,2605.87,2605.85
2025-03-22 12:03:58.260205,P000033,Maybelline Sister Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Gen Z,Affiliate Marketing,3,526.11,1578.32,1578.33
2025-03-22 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Gen Z,Affiliate Marketing,1,400.4,400.4,400.4
2025-03-22 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Gen Z,Affiliate Marketing,2,413.45,826.89,826.9
2025-03-22 12:03:58.260205,P000058,Wayfair Whom Bedding,Home & Living,Bedding,Gen Z,Affiliate Marketing,2,412.09,824.18,824.18
2025-03-22 12:03:58.260205,P000063,HomeDepot Detail Furniture,Home & Living,Furniture,Gen Z,Affiliate Marketing,5,61.18,305.91,305.9
2025-03-22 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Gen Z,Affiliate Marketing,4,827.4,3309.59,3309.6
2025-03-22 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Gen Z,Affiliate Marketing,2,818.53,1637.06,1637.06
2025-03-22 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Gen Z,Affiliate Marketing,3,372.11,1116.33,1116.33
2025-03-22 12:03:58.260205,P000091,Wayfair One Decor,Home & Living,Decor,Gen Z,Affiliate Marketing,2,163.98,327.96,327.96
2025-03-22 12:03:58.260205,P000058,Wayfair Whom Bedding,Home & Living,Bedding,Gen Z,Affiliate Marketing,4,447.87,1791.5,1791.48
2025-03-22 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Millennials,Social Media,1,463.68,463.68,463.68
2025-03-22 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Millennials,Social Media,5,790.74,3953.72,3953.7
2025-03-22 12:03:58.260205,P000023,Gap Already Men's Clothing,Apparel,Men's Clothing,Millennials,Social Media,4,658.42,2633.69,2633.68
2025-03-22 12:03:58.260205,P000071,H&M Test Kids' Clothing,Apparel,Kids' Clothing,Millennials,Social Media,4,54.33,217.32,217.32
2025-03-22 12:03:58.260205,P000042,H&M Tv Women's Clothing,Apparel,Women's Clothing,Millennials,Social Media,3,282.1,846.31,846.3000000000001
2025-03-22 12:03:58.260205,P000035,Adidas No Kids' Clothing,Apparel,Kids' Clothing,Millennials,Social Media,5,251.14,1255.68,1255.6999999999998
2025-03-22 12:03:58.260205,P000004,Levi's Middle Kids' Clothing,Apparel,Kids' Clothing,Millennials,Social Media,4,729.17,2916.69,2916.68
2025-03-22 12:03:58.260205,P000054,Levi's Best Footwear,Apparel,Footwear,Millennials,Social Media,3,635.7,1907.11,1907.1000000000001
2025-03-22 12:03:58.260205,P000026,Nivea Least Haircare,Beauty & Personal Care,Haircare,Millennials,Social Media,5,78.05,390.26,390.25
2025-03-22 12:03:58.260205,P000040,MAC Black Makeup,Beauty & Personal Care,Makeup,Millennials,Social Media,3,858.31,2574.94,2574.93
2025-03-22 12:03:58.260205,P000030,PepsiCo Truth Groceries,Food & Beverages,Groceries,Millennials,Social Media,3,1039.02,3117.05,3117.06
2025-03-22 12:03:58.260205,P000097,Kraft Decision Beverages,Food & Beverages,Beverages,Millennials,Social Media,3,849.84,2549.53,2549.52
2025-03-22 12:03:58.260205,P000018,Kraft Read Groceries,Food & Beverages,Groceries,Millennials,Social Media,1,245.38,245.38,245.38
2025-03-22 12:03:58.260205,P000088,Sony Mention Laptops,Electronics,Laptops,Millennials,Paid Search,1,698.68,698.68,698.68
2025-03-22 12:03:58.260205,P000057,Sony Career Gaming,Electronics,Gaming,Millennials,Paid Search,4,127.21,508.83,508.84
2025-03-22 12:03:58.260205,P000061,Samsung Traditional Audio Devices,Electronics,Audio Devices,Millennials,Paid Search,4,394.93,1579.7,1579.72
2025-03-22 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Millennials,Paid Search,1,471.96,471.96,471.96
2025-03-22 12:03:58.260205,P000008,IKEA Beautiful Storage,Home & Living,Storage,Millennials,Paid Search,2,239.41,478.81,478.82
2025-03-22 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Millennials,Paid Search,2,437.65,875.3,875.3
2025-03-22 12:03:58.260205,P000099,Levi's Play Footwear,Apparel,Footwear,Millennials,Paid Search,1,580.84,580.84,580.84
2025-03-22 12:03:58.260205,P000061,Samsung Traditional Audio Devices,Electronics,Audio Devices,Millennials,Display Ads,2,397.37,794.74,794.74
2025-03-22 12:03:58.260205,P000044,HP Focus Home Appliances,Electronics,Home Appliances,Millennials,Display Ads,5,465.75,2328.75,2328.75
2025-03-22 12:03:58.260205,P000043,Dell Interview Audio Devices,Electronics,Audio Devices,Millennials,Display Ads,3,238.56,715.69,715.6800000000001
2025-03-22 12:03:58.260205,P000037,LG Ahead Gaming,Electronics,Gaming,Millennials,Display Ads,2,864.79,1729.58,1729.58
2025-03-22 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Millennials,Display Ads,3,822.89,2468.66,2468.67
2025-03-22 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Millennials,Display Ads,3,234.75,704.25,704.25
2025-03-22 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Millennials,Display Ads,5,236.39,1181.97,1181.9499999999998
2025-03-22 12:03:58.260205,P000061,Samsung Traditional Audio Devices,Electronics,Audio Devices,Millennials,Display Ads,3,430.2,1290.59,1290.6
2025-03-22 12:03:58.260205,P000067,H&M Trial Footwear,Apparel,Footwear,Millennials,Display Ads,4,280.68,1122.71,1122.72
2025-03-22 12:03:58.260205,P000033,Maybelline Sister Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Email Marketing,2,609.88,1219.76,1219.76
2025-03-22 12:03:58.260205,P000029,Dove Painting Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Email Marketing,3,90.21,270.62,270.63
2025-03-22 12:03:58.260205,P000041,Maybelline Light Haircare,Beauty & Personal Care,Haircare,Millennials,Email Marketing,2,704.65,1409.29,1409.3
2025-03-22 12:03:58.260205,P000026,Nivea Least Haircare,Beauty & Personal Care,Haircare,Millennials,Email Marketing,3,79.56,238.68,238.68
2025-03-22 12:03:58.260205,P000082,L'Oreal Choice Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Email Marketing,2,837.34,1674.69,1674.68
2025-03-22 12:03:58.260205,P000002,L'Oreal Public Haircare,Beauty & Personal Care,Haircare,Millennials,Email Marketing,5,687.08,3435.4,3435.4
2025-03-22 12:03:58.260205,P000026,Nivea Least Haircare,Beauty & Personal Care,Haircare,Millennials,Email Marketing,3,80.76,242.28,242.28000000000003
2025-03-22 12:03:58.260205,P000022,Maybelline Fear Skincare,Beauty & Personal Care,Skincare,Millennials,Email Marketing,5,289.08,1445.39,1445.3999999999999
2025-03-22 12:03:58.260205,P000097,Kraft Decision Beverages,Food & Beverages,Beverages,Millennials,Email Marketing,3,800.34,2401.02,2401.02
2025-03-22 12:03:58.260205,P000051,PepsiCo Once Confectionery,Food & Beverages,Confectionery,Millennials,Email Marketing,4,245.75,983.0,983.0
2025-03-22 12:03:58.260205,P000064,Kellogg's Particularly Health Foods,Food & Beverages,Health Foods,Millennials,Email Marketing,3,137.89,413.68,413.66999999999996
2025-03-22 12:03:58.260205,P000018,Kraft Read Groceries,Food & Beverages,Groceries,Millennials,Email Marketing,5,239.65,1198.27,1198.25
2025-03-22 12:03:58.260205,P000018,Kraft Read Groceries,Food & Beverages,Groceries,Millennials,Email Marketing,3,250.13,750.39,750.39
2025-03-22 12:03:58.260205,P000052,Kraft Fall Confectionery,Food & Beverages,Confectionery,Millennials,Email Marketing,2,148.07,296.14,296.14
2025-03-22 12:03:58.260205,P000018,Kraft Read Groceries,Food & Beverages,Groceries,Millennials,Email Marketing,4,253.69,1014.76,1014.76
2025-03-22 12:03:58.260205,P000080,Kellogg's Partner Confectionery,Food & Beverages,Confectionery,Millennials,Email Marketing,4,437.84,1751.38,1751.36
2025-03-22 12:03:58.260205,P000064,Kellogg's Particularly Health Foods,Food & Beverages,Health Foods,Millennials,Email Marketing,5,124.24,621.19,621.1999999999999
