date,product_id,site_id,quantity_sold,forecasted_quantity,absolute_error,percentage_error,squared_error
2025-02-28,P000056,LOC006,6,5,1,16.666666666666664,1
2025-02-28,P000056,LOC008,3,3,0,0.0,0
2025-02-28,P000056,LOC010,0,0,0,,0
2025-02-28,P000056,LOC011,2,2,0,0.0,0
2025-02-28,P000056,LOC012,1,1,0,0.0,0
2025-02-28,P000056,LOC013,2,2,0,0.0,0
2025-02-28,P000056,LOC014,1,1,0,0.0,0
2025-02-28,P000056,LOC015,2,2,0,0.0,0
2025-02-28,P000056,LOC016,3,3,0,0.0,0
2025-02-28,P000056,LOC017,1,1,0,0.0,0
2025-02-28,P000057,LOC002,0,0,0,,0
2025-02-28,P000057,LOC003,4,4,0,0.0,0
2025-02-28,P000057,LOC004,3,3,0,0.0,0
2025-02-28,P000057,LOC007,0,0,0,,0
2025-02-28,P000057,LOC008,0,0,0,,0
2025-02-28,P000057,LOC009,0,0,0,,0
2025-02-28,P000057,LOC010,1,1,0,0.0,0
2025-02-28,P000057,LOC011,2,2,0,0.0,0
2025-02-28,P000057,LOC012,4,5,1,25.0,1
2025-02-28,P000057,LOC014,1,1,0,0.0,0
2025-02-28,P000057,LOC016,7,6,1,14.285714285714285,1
2025-02-28,P000057,LOC017,4,4,0,0.0,0
2025-02-28,P000058,LOC001,1,1,0,0.0,0
2025-02-28,P000058,LOC002,3,4,1,33.33333333333333,1
2025-02-28,P000058,LOC003,3,3,0,0.0,0
2025-02-28,P000058,LOC004,8,7,1,12.5,1
2025-02-28,P000058,LOC005,3,3,0,0.0,0
2025-02-28,P000058,LOC008,2,2,0,0.0,0
2025-02-28,P000058,LOC009,2,2,0,0.0,0
2025-02-28,P000058,LOC011,0,0,0,,0
2025-02-28,P000058,LOC013,2,2,0,0.0,0
2025-02-28,P000058,LOC014,0,0,0,,0
2025-02-28,P000058,LOC020,3,3,0,0.0,0
2025-02-28,P000059,LOC002,1,1,0,0.0,0
2025-02-28,P000059,LOC003,2,2,0,0.0,0
2025-02-28,P000059,LOC004,4,4,0,0.0,0
2025-02-28,P000059,LOC008,8,9,1,12.5,1
2025-02-28,P000059,LOC010,4,4,0,0.0,0
2025-02-28,P000059,LOC012,3,3,0,0.0,0
2025-02-28,P000059,LOC014,2,2,0,0.0,0
2025-02-28,P000059,LOC015,4,4,0,0.0,0
2025-02-28,P000059,LOC016,0,0,0,,0
2025-02-28,P000059,LOC017,4,3,1,25.0,1
2025-02-28,P000059,LOC018,3,2,1,33.33333333333333,1
2025-02-28,P000059,LOC020,0,0,0,,0
2025-02-28,P000060,LOC001,1,1,0,0.0,0
2025-02-28,P000060,LOC003,3,3,0,0.0,0
2025-02-28,P000060,LOC004,2,2,0,0.0,0
2025-02-28,P000060,LOC005,0,0,0,,0
2025-02-28,P000060,LOC006,3,3,0,0.0,0
2025-02-28,P000060,LOC007,2,2,0,0.0,0
2025-02-28,P000060,LOC008,1,1,0,0.0,0
2025-02-28,P000060,LOC010,0,0,0,,0
2025-02-28,P000060,LOC011,2,2,0,0.0,0
2025-02-28,P000060,LOC013,3,4,1,33.33333333333333,1
2025-02-28,P000060,LOC015,0,0,0,,0
2025-02-28,P000060,LOC017,1,1,0,0.0,0
2025-02-28,P000060,LOC018,5,4,1,20.0,1
2025-02-28,P000060,LOC019,1,1,0,0.0,0
2025-02-28,P000060,LOC020,5,4,1,20.0,1
2025-02-28,P000061,LOC001,3,4,1,33.33333333333333,1
2025-02-28,P000061,LOC002,10,9,1,10.0,1
2025-02-28,P000061,LOC004,1,1,0,0.0,0
2025-02-28,P000061,LOC005,8,6,2,25.0,4
2025-02-28,P000061,LOC006,2,2,0,0.0,0
2025-02-28,P000061,LOC008,3,3,0,0.0,0
2025-02-28,P000061,LOC009,2,2,0,0.0,0
2025-02-28,P000061,LOC010,1,1,0,0.0,0
2025-02-28,P000061,LOC015,1,1,0,0.0,0
2025-02-28,P000062,LOC004,3,3,0,0.0,0
2025-02-28,P000062,LOC005,1,1,0,0.0,0
2025-02-28,P000062,LOC007,8,9,1,12.5,1
2025-02-28,P000062,LOC008,4,4,0,0.0,0
2025-02-28,P000062,LOC009,0,0,0,,0
2025-02-28,P000062,LOC010,11,13,2,18.181818181818183,4
2025-02-28,P000062,LOC014,0,0,0,,0
2025-02-28,P000062,LOC015,7,6,1,14.285714285714285,1
2025-02-28,P000062,LOC017,0,0,0,,0
2025-02-28,P000062,LOC019,1,1,0,0.0,0
2025-02-28,P000063,LOC001,0,0,0,,0
2025-02-28,P000063,LOC002,3,3,0,0.0,0
2025-02-28,P000063,LOC005,8,7,1,12.5,1
2025-02-28,P000063,LOC006,1,1,0,0.0,0
2025-02-28,P000063,LOC007,3,2,1,33.33333333333333,1
2025-02-28,P000063,LOC010,0,0,0,,0
2025-02-28,P000063,LOC011,3,3,0,0.0,0
2025-02-28,P000063,LOC012,1,1,0,0.0,0
2025-02-28,P000063,LOC015,3,3,0,0.0,0
2025-02-28,P000063,LOC016,0,0,0,,0
2025-02-28,P000063,LOC018,3,3,0,0.0,0
2025-02-28,P000064,LOC003,2,2,0,0.0,0
2025-02-28,P000064,LOC005,1,1,0,0.0,0
2025-02-28,P000064,LOC007,4,4,0,0.0,0
2025-02-28,P000064,LOC013,0,0,0,,0
2025-02-28,P000064,LOC014,3,3,0,0.0,0
2025-02-28,P000064,LOC015,2,2,0,0.0,0
2025-02-28,P000064,LOC017,0,0,0,,0
2025-02-28,P000065,LOC002,3,3,0,0.0,0
2025-02-28,P000065,LOC004,5,6,1,20.0,1
2025-02-28,P000065,LOC005,3,3,0,0.0,0
2025-02-28,P000065,LOC006,4,4,0,0.0,0
2025-02-28,P000065,LOC007,0,0,0,,0
2025-02-28,P000065,LOC008,2,2,0,0.0,0
2025-02-28,P000065,LOC009,2,2,0,0.0,0
2025-02-28,P000065,LOC011,4,4,0,0.0,0
2025-02-28,P000065,LOC012,2,2,0,0.0,0
2025-02-28,P000065,LOC013,0,0,0,,0
2025-02-28,P000065,LOC016,3,3,0,0.0,0
2025-02-28,P000065,LOC017,4,3,1,25.0,1
2025-02-28,P000065,LOC018,1,1,0,0.0,0
2025-02-28,P000065,LOC019,0,0,0,,0
2025-02-28,P000066,LOC003,2,2,0,0.0,0
2025-02-28,P000066,LOC004,3,3,0,0.0,0
2025-02-28,P000066,LOC005,6,5,1,16.666666666666664,1
2025-02-28,P000066,LOC008,2,2,0,0.0,0
2025-02-28,P000066,LOC010,1,1,0,0.0,0
2025-02-28,P000066,LOC011,5,5,0,0.0,0
2025-02-28,P000066,LOC012,2,2,0,0.0,0
2025-02-28,P000066,LOC013,3,3,0,0.0,0
2025-02-28,P000066,LOC014,4,4,0,0.0,0
2025-02-28,P000066,LOC015,2,2,0,0.0,0
2025-02-28,P000066,LOC016,4,4,0,0.0,0
2025-02-28,P000066,LOC017,6,7,1,16.666666666666664,1
2025-02-28,P000066,LOC018,2,2,0,0.0,0
2025-02-28,P000066,LOC020,1,1,0,0.0,0
2025-02-28,P000067,LOC004,2,2,0,0.0,0
2025-02-28,P000067,LOC005,2,2,0,0.0,0
2025-02-28,P000067,LOC006,2,2,0,0.0,0
2025-02-28,P000067,LOC008,2,2,0,0.0,0
2025-02-28,P000067,LOC009,0,0,0,,0
2025-02-28,P000067,LOC010,7,7,0,0.0,0
2025-02-28,P000067,LOC012,0,0,0,,0
2025-02-28,P000067,LOC015,0,0,0,,0
2025-02-28,P000067,LOC017,2,2,0,0.0,0
2025-02-28,P000067,LOC018,0,0,0,,0
2025-02-28,P000067,LOC019,2,2,0,0.0,0
2025-02-28,P000067,LOC020,4,4,0,0.0,0
2025-02-28,P000068,LOC001,0,0,0,,0
2025-02-28,P000068,LOC003,1,1,0,0.0,0
2025-02-28,P000068,LOC005,2,2,0,0.0,0
2025-02-28,P000068,LOC007,2,2,0,0.0,0
2025-02-28,P000068,LOC010,0,0,0,,0
2025-02-28,P000068,LOC011,2,2,0,0.0,0
2025-02-28,P000068,LOC012,2,2,0,0.0,0
2025-02-28,P000068,LOC013,0,0,0,,0
2025-02-28,P000068,LOC014,4,5,1,25.0,1
2025-02-28,P000068,LOC020,2,2,0,0.0,0
2025-02-28,P000069,LOC001,1,1,0,0.0,0
2025-02-28,P000069,LOC003,3,3,0,0.0,0
2025-02-28,P000069,LOC004,0,0,0,,0
2025-02-28,P000069,LOC008,4,4,0,0.0,0
2025-02-28,P000069,LOC009,0,0,0,,0
2025-02-28,P000069,LOC011,2,2,0,0.0,0
2025-02-28,P000069,LOC013,6,7,1,16.666666666666664,1
2025-02-28,P000069,LOC014,3,4,1,33.33333333333333,1
2025-02-28,P000069,LOC015,4,3,1,25.0,1
2025-02-28,P000069,LOC016,0,0,0,,0
2025-02-28,P000069,LOC017,4,4,0,0.0,0
2025-02-28,P000069,LOC019,2,2,0,0.0,0
2025-02-28,P000069,LOC020,0,0,0,,0
2025-02-28,P000070,LOC002,6,7,1,16.666666666666664,1
2025-02-28,P000070,LOC003,5,5,0,0.0,0
2025-02-28,P000070,LOC005,0,0,0,,0
2025-02-28,P000070,LOC006,9,10,1,11.11111111111111,1
2025-02-28,P000070,LOC008,2,2,0,0.0,0
2025-02-28,P000070,LOC009,0,0,0,,0
2025-02-28,P000070,LOC011,1,1,0,0.0,0
2025-02-28,P000070,LOC014,3,2,1,33.33333333333333,1
2025-02-28,P000070,LOC016,0,0,0,,0
2025-02-28,P000071,LOC001,1,1,0,0.0,0
2025-02-28,P000071,LOC003,3,3,0,0.0,0
2025-02-28,P000071,LOC005,3,3,0,0.0,0
2025-02-28,P000071,LOC007,2,2,0,0.0,0
2025-02-28,P000071,LOC008,2,2,0,0.0,0
2025-02-28,P000071,LOC009,4,3,1,25.0,1
2025-02-28,P000071,LOC010,6,6,0,0.0,0
2025-02-28,P000071,LOC014,3,3,0,0.0,0
2025-02-28,P000071,LOC015,7,6,1,14.285714285714285,1
2025-02-28,P000071,LOC016,2,2,0,0.0,0
2025-02-28,P000071,LOC018,3,4,1,33.33333333333333,1
2025-02-28,P000071,LOC019,1,1,0,0.0,0
2025-02-28,P000071,LOC020,2,2,0,0.0,0
2025-02-28,P000072,LOC004,5,4,1,20.0,1
2025-02-28,P000072,LOC007,7,6,1,14.285714285714285,1
2025-02-28,P000072,LOC008,0,0,0,,0
2025-02-28,P000072,LOC010,3,3,0,0.0,0
2025-02-28,P000072,LOC012,0,0,0,,0
2025-02-28,P000072,LOC015,3,3,0,0.0,0
2025-02-28,P000072,LOC017,0,0,0,,0
2025-02-28,P000072,LOC018,1,1,0,0.0,0
2025-02-28,P000072,LOC019,4,3,1,25.0,1
2025-02-28,P000072,LOC020,1,1,0,0.0,0
2025-02-28,P000073,LOC001,3,3,0,0.0,0
2025-02-28,P000073,LOC002,0,0,0,,0
2025-02-28,P000073,LOC003,0,0,0,,0
2025-02-28,P000073,LOC004,6,6,0,0.0,0
2025-02-28,P000073,LOC005,3,3,0,0.0,0
2025-02-28,P000073,LOC007,0,0,0,,0
2025-02-28,P000073,LOC008,5,4,1,20.0,1
2025-02-28,P000073,LOC009,3,3,0,0.0,0
2025-02-28,P000073,LOC014,1,1,0,0.0,0
2025-02-28,P000073,LOC015,0,0,0,,0
2025-02-28,P000073,LOC017,0,0,0,,0
2025-02-28,P000074,LOC001,2,2,0,0.0,0
2025-02-28,P000074,LOC003,8,9,1,12.5,1
2025-02-28,P000074,LOC004,7,6,1,14.285714285714285,1
2025-02-28,P000074,LOC005,5,5,0,0.0,0
2025-02-28,P000074,LOC008,0,0,0,,0
2025-02-28,P000074,LOC012,4,5,1,25.0,1
2025-02-28,P000074,LOC013,2,2,0,0.0,0
2025-02-28,P000074,LOC014,3,3,0,0.0,0
2025-02-28,P000074,LOC017,1,1,0,0.0,0
2025-02-28,P000074,LOC018,2,2,0,0.0,0
2025-02-28,P000074,LOC019,1,1,0,0.0,0
2025-02-28,P000075,LOC003,2,2,0,0.0,0
2025-02-28,P000075,LOC007,7,7,0,0.0,0
2025-02-28,P000075,LOC008,2,2,0,0.0,0
2025-02-28,P000075,LOC010,2,2,0,0.0,0
2025-02-28,P000075,LOC013,0,0,0,,0
2025-02-28,P000075,LOC014,3,3,0,0.0,0
2025-02-28,P000075,LOC015,3,2,1,33.33333333333333,1
2025-02-28,P000075,LOC016,0,0,0,,0
2025-02-28,P000076,LOC003,0,0,0,,0
2025-02-28,P000076,LOC004,0,0,0,,0
2025-02-28,P000076,LOC005,0,0,0,,0
2025-02-28,P000076,LOC007,3,3,0,0.0,0
2025-02-28,P000076,LOC008,3,2,1,33.33333333333333,1
2025-02-28,P000076,LOC009,0,0,0,,0
2025-02-28,P000076,LOC010,0,0,0,,0
2025-02-28,P000076,LOC011,0,0,0,,0
2025-02-28,P000076,LOC012,2,2,0,0.0,0
2025-02-28,P000076,LOC014,3,4,1,33.33333333333333,1
2025-02-28,P000076,LOC015,4,4,0,0.0,0
2025-02-28,P000076,LOC017,0,0,0,,0
2025-02-28,P000076,LOC020,0,0,0,,0
2025-02-28,P000077,LOC001,1,1,0,0.0,0
2025-02-28,P000077,LOC002,0,0,0,,0
2025-02-28,P000077,LOC005,1,1,0,0.0,0
2025-02-28,P000077,LOC006,1,1,0,0.0,0
2025-02-28,P000077,LOC007,2,2,0,0.0,0
2025-02-28,P000077,LOC008,1,1,0,0.0,0
2025-02-28,P000077,LOC010,0,0,0,,0
2025-02-28,P000077,LOC014,6,6,0,0.0,0
2025-02-28,P000077,LOC019,3,4,1,33.33333333333333,1
2025-02-28,P000078,LOC004,0,0,0,,0
2025-02-28,P000078,LOC007,3,3,0,0.0,0
2025-02-28,P000078,LOC012,0,0,0,,0
2025-02-28,P000078,LOC013,6,6,0,0.0,0
2025-02-28,P000078,LOC014,2,2,0,0.0,0
2025-02-28,P000078,LOC015,0,0,0,,0
2025-02-28,P000078,LOC017,2,2,0,0.0,0
2025-02-28,P000078,LOC019,2,2,0,0.0,0
2025-02-28,P000078,LOC020,5,5,0,0.0,0
2025-02-28,P000079,LOC001,5,4,1,20.0,1
2025-02-28,P000079,LOC003,2,2,0,0.0,0
2025-02-28,P000079,LOC004,2,2,0,0.0,0
2025-02-28,P000079,LOC005,1,1,0,0.0,0
2025-02-28,P000079,LOC006,2,2,0,0.0,0
2025-02-28,P000079,LOC007,4,5,1,25.0,1
2025-02-28,P000079,LOC008,5,6,1,20.0,1
2025-02-28,P000079,LOC009,2,2,0,0.0,0
2025-02-28,P000079,LOC010,1,1,0,0.0,0
2025-02-28,P000079,LOC011,0,0,0,,0
2025-02-28,P000079,LOC012,5,6,1,20.0,1
2025-02-28,P000079,LOC013,3,3,0,0.0,0
2025-02-28,P000079,LOC014,4,4,0,0.0,0
2025-02-28,P000079,LOC017,4,5,1,25.0,1
2025-02-28,P000079,LOC019,3,3,0,0.0,0
2025-02-28,P000079,LOC020,2,2,0,0.0,0
2025-02-28,P000080,LOC004,3,3,0,0.0,0
2025-02-28,P000080,LOC008,0,0,0,,0
2025-02-28,P000080,LOC011,3,3,0,0.0,0
2025-02-28,P000080,LOC012,3,3,0,0.0,0
2025-02-28,P000080,LOC013,2,2,0,0.0,0
2025-02-28,P000080,LOC017,0,0,0,,0
2025-02-28,P000080,LOC018,3,3,0,0.0,0
2025-02-28,P000080,LOC020,2,2,0,0.0,0
2025-02-28,P000081,LOC001,5,4,1,20.0,1
2025-02-28,P000081,LOC002,0,0,0,,0
2025-02-28,P000081,LOC003,2,2,0,0.0,0
2025-02-28,P000081,LOC006,0,0,0,,0
2025-02-28,P000081,LOC007,4,4,0,0.0,0
2025-02-28,P000081,LOC008,2,2,0,0.0,0
2025-02-28,P000081,LOC009,7,6,1,14.285714285714285,1
2025-02-28,P000081,LOC010,0,0,0,,0
2025-02-28,P000081,LOC012,0,0,0,,0
2025-02-28,P000081,LOC013,0,0,0,,0
2025-02-28,P000081,LOC014,0,0,0,,0
2025-02-28,P000081,LOC015,2,2,0,0.0,0
2025-02-28,P000081,LOC016,0,0,0,,0
2025-02-28,P000081,LOC018,5,5,0,0.0,0
2025-02-28,P000082,LOC002,2,2,0,0.0,0
2025-02-28,P000082,LOC003,1,1,0,0.0,0
2025-02-28,P000082,LOC005,3,3,0,0.0,0
2025-02-28,P000082,LOC006,0,0,0,,0
2025-02-28,P000082,LOC007,0,0,0,,0
2025-02-28,P000082,LOC008,3,3,0,0.0,0
2025-02-28,P000082,LOC012,0,0,0,,0
2025-02-28,P000082,LOC013,1,1,0,0.0,0
2025-02-28,P000082,LOC014,1,1,0,0.0,0
2025-02-28,P000082,LOC017,0,0,0,,0
2025-02-28,P000082,LOC020,5,4,1,20.0,1
2025-02-28,P000083,LOC002,4,4,0,0.0,0
2025-02-28,P000083,LOC008,1,1,0,0.0,0
2025-02-28,P000083,LOC010,4,4,0,0.0,0
2025-02-28,P000083,LOC011,0,0,0,,0
2025-02-28,P000083,LOC013,3,3,0,0.0,0
2025-02-28,P000083,LOC017,2,2,0,0.0,0
2025-02-28,P000083,LOC018,2,2,0,0.0,0
2025-02-28,P000084,LOC001,1,1,0,0.0,0
2025-02-28,P000084,LOC002,7,6,1,14.285714285714285,1
2025-02-28,P000084,LOC003,3,3,0,0.0,0
2025-02-28,P000084,LOC004,3,3,0,0.0,0
2025-02-28,P000084,LOC005,0,0,0,,0
2025-02-28,P000084,LOC006,0,0,0,,0
2025-02-28,P000084,LOC009,0,0,0,,0
2025-02-28,P000084,LOC010,2,2,0,0.0,0
2025-02-28,P000084,LOC011,3,4,1,33.33333333333333,1
2025-02-28,P000084,LOC012,1,1,0,0.0,0
2025-02-28,P000084,LOC013,4,3,1,25.0,1
2025-02-28,P000084,LOC014,3,4,1,33.33333333333333,1
2025-02-28,P000084,LOC015,0,0,0,,0
2025-02-28,P000084,LOC016,2,2,0,0.0,0
2025-02-28,P000084,LOC017,1,1,0,0.0,0
2025-02-28,P000084,LOC020,4,5,1,25.0,1
2025-02-28,P000085,LOC003,2,2,0,0.0,0
2025-02-28,P000085,LOC004,3,3,0,0.0,0
2025-02-28,P000085,LOC006,2,2,0,0.0,0
2025-02-28,P000085,LOC007,2,2,0,0.0,0
2025-02-28,P000085,LOC008,0,0,0,,0
2025-02-28,P000085,LOC009,0,0,0,,0
2025-02-28,P000085,LOC010,0,0,0,,0
2025-02-28,P000085,LOC011,0,0,0,,0
2025-02-28,P000085,LOC013,0,0,0,,0
2025-02-28,P000085,LOC014,1,1,0,0.0,0
2025-02-28,P000085,LOC016,3,3,0,0.0,0
2025-02-28,P000085,LOC017,2,2,0,0.0,0
2025-02-28,P000085,LOC019,3,3,0,0.0,0
2025-02-28,P000085,LOC020,0,0,0,,0
2025-02-28,P000086,LOC001,0,0,0,,0
2025-02-28,P000086,LOC004,0,0,0,,0
2025-02-28,P000086,LOC009,4,4,0,0.0,0
2025-02-28,P000086,LOC014,5,6,1,20.0,1
2025-02-28,P000086,LOC017,2,2,0,0.0,0
2025-02-28,P000086,LOC019,0,0,0,,0
2025-02-28,P000086,LOC020,1,1,0,0.0,0
2025-02-28,P000087,LOC001,0,0,0,,0
2025-02-28,P000087,LOC002,0,0,0,,0
2025-02-28,P000087,LOC003,1,1,0,0.0,0
2025-02-28,P000087,LOC005,4,4,0,0.0,0
2025-02-28,P000087,LOC007,2,2,0,0.0,0
2025-02-28,P000087,LOC008,8,7,1,12.5,1
2025-02-28,P000087,LOC009,1,1,0,0.0,0
2025-02-28,P000087,LOC010,3,3,0,0.0,0
2025-02-28,P000087,LOC011,5,4,1,20.0,1
2025-02-28,P000087,LOC015,1,1,0,0.0,0
2025-02-28,P000087,LOC016,4,4,0,0.0,0
2025-02-28,P000087,LOC017,2,2,0,0.0,0
2025-02-28,P000087,LOC018,1,1,0,0.0,0
2025-02-28,P000087,LOC019,7,7,0,0.0,0
2025-02-28,P000087,LOC020,0,0,0,,0
2025-02-28,P000088,LOC001,0,0,0,,0
2025-02-28,P000088,LOC002,3,3,0,0.0,0
2025-02-28,P000088,LOC005,1,1,0,0.0,0
2025-02-28,P000088,LOC006,3,3,0,0.0,0
2025-02-28,P000088,LOC007,2,2,0,0.0,0
2025-02-28,P000088,LOC008,3,3,0,0.0,0
2025-02-28,P000088,LOC010,3,2,1,33.33333333333333,1
2025-02-28,P000088,LOC012,2,2,0,0.0,0
2025-02-28,P000088,LOC013,2,2,0,0.0,0
2025-02-28,P000088,LOC016,4,4,0,0.0,0
2025-02-28,P000088,LOC017,1,1,0,0.0,0
2025-02-28,P000088,LOC019,4,4,0,0.0,0
2025-02-28,P000088,LOC020,1,1,0,0.0,0
2025-02-28,P000089,LOC002,1,1,0,0.0,0
2025-02-28,P000089,LOC003,3,3,0,0.0,0
2025-02-28,P000089,LOC008,2,2,0,0.0,0
2025-02-28,P000089,LOC010,2,2,0,0.0,0
2025-02-28,P000089,LOC014,2,2,0,0.0,0
2025-02-28,P000089,LOC020,0,0,0,,0
2025-02-28,P000090,LOC004,3,4,1,33.33333333333333,1
2025-02-28,P000090,LOC006,2,2,0,0.0,0
2025-02-28,P000090,LOC008,4,4,0,0.0,0
2025-02-28,P000090,LOC009,1,1,0,0.0,0
2025-02-28,P000090,LOC010,4,4,0,0.0,0
2025-02-28,P000090,LOC011,3,3,0,0.0,0
2025-02-28,P000090,LOC014,0,0,0,,0
2025-02-28,P000090,LOC015,0,0,0,,0
2025-02-28,P000090,LOC016,2,2,0,0.0,0
2025-02-28,P000090,LOC017,5,6,1,20.0,1
2025-02-28,P000090,LOC019,4,4,0,0.0,0
2025-02-28,P000090,LOC020,4,5,1,25.0,1
2025-02-28,P000091,LOC003,3,4,1,33.33333333333333,1
2025-02-28,P000091,LOC006,2,2,0,0.0,0
2025-02-28,P000091,LOC008,3,3,0,0.0,0
2025-02-28,P000091,LOC009,1,1,0,0.0,0
2025-02-28,P000091,LOC012,3,3,0,0.0,0
2025-02-28,P000091,LOC015,0,0,0,,0
2025-02-28,P000091,LOC017,6,6,0,0.0,0
2025-02-28,P000091,LOC018,3,4,1,33.33333333333333,1
2025-02-28,P000091,LOC020,1,1,0,0.0,0
2025-02-28,P000092,LOC004,3,3,0,0.0,0
2025-02-28,P000092,LOC005,9,10,1,11.11111111111111,1
2025-02-28,P000092,LOC006,0,0,0,,0
2025-02-28,P000092,LOC007,5,5,0,0.0,0
2025-02-28,P000092,LOC008,3,3,0,0.0,0
2025-02-28,P000092,LOC009,6,5,1,16.666666666666664,1
2025-02-28,P000092,LOC011,4,3,1,25.0,1
2025-02-28,P000092,LOC013,2,2,0,0.0,0
2025-02-28,P000092,LOC014,0,0,0,,0
2025-02-28,P000092,LOC015,5,5,0,0.0,0
2025-02-28,P000093,LOC001,1,1,0,0.0,0
2025-02-28,P000093,LOC002,1,1,0,0.0,0
2025-02-28,P000093,LOC003,4,5,1,25.0,1
2025-02-28,P000093,LOC004,0,0,0,,0
2025-02-28,P000093,LOC005,3,3,0,0.0,0
2025-02-28,P000093,LOC007,4,4,0,0.0,0
2025-02-28,P000093,LOC008,3,3,0,0.0,0
2025-02-28,P000093,LOC009,0,0,0,,0
2025-02-28,P000093,LOC010,4,3,1,25.0,1
2025-02-28,P000093,LOC011,0,0,0,,0
2025-02-28,P000093,LOC012,6,7,1,16.666666666666664,1
2025-02-28,P000093,LOC014,0,0,0,,0
2025-02-28,P000093,LOC015,3,3,0,0.0,0
2025-02-28,P000093,LOC016,0,0,0,,0
2025-02-28,P000093,LOC017,3,2,1,33.33333333333333,1
2025-02-28,P000093,LOC018,13,13,0,0.0,0
2025-02-28,P000093,LOC019,0,0,0,,0
2025-02-28,P000093,LOC020,3,3,0,0.0,0
2025-02-28,P000094,LOC002,1,1,0,0.0,0
2025-02-28,P000094,LOC004,0,0,0,,0
2025-02-28,P000094,LOC007,2,2,0,0.0,0
2025-02-28,P000094,LOC008,2,2,0,0.0,0
2025-02-28,P000094,LOC009,4,5,1,25.0,1
2025-02-28,P000094,LOC010,4,3,1,25.0,1
2025-02-28,P000094,LOC011,0,0,0,,0
2025-02-28,P000094,LOC012,3,2,1,33.33333333333333,1
2025-02-28,P000094,LOC013,3,3,0,0.0,0
2025-02-28,P000094,LOC017,4,4,0,0.0,0
2025-02-28,P000095,LOC005,2,2,0,0.0,0
2025-02-28,P000095,LOC006,4,3,1,25.0,1
2025-02-28,P000095,LOC007,8,9,1,12.5,1
2025-02-28,P000095,LOC008,1,1,0,0.0,0
2025-02-28,P000095,LOC009,4,4,0,0.0,0
2025-02-28,P000095,LOC010,6,6,0,0.0,0
2025-02-28,P000095,LOC012,5,4,1,20.0,1
2025-02-28,P000095,LOC013,0,0,0,,0
2025-02-28,P000095,LOC014,3,3,0,0.0,0
2025-02-28,P000095,LOC017,2,2,0,0.0,0
2025-02-28,P000095,LOC019,0,0,0,,0
2025-02-28,P000095,LOC020,2,2,0,0.0,0
2025-02-28,P000096,LOC001,3,4,1,33.33333333333333,1
2025-02-28,P000096,LOC003,0,0,0,,0
2025-02-28,P000096,LOC004,0,0,0,,0
2025-02-28,P000096,LOC005,1,1,0,0.0,0
2025-02-28,P000096,LOC008,5,5,0,0.0,0
2025-02-28,P000096,LOC009,4,4,0,0.0,0
2025-02-28,P000096,LOC012,6,5,1,16.666666666666664,1
2025-02-28,P000096,LOC013,1,1,0,0.0,0
2025-02-28,P000096,LOC015,1,1,0,0.0,0
2025-02-28,P000096,LOC019,4,4,0,0.0,0
2025-02-28,P000096,LOC020,0,0,0,,0
2025-02-28,P000097,LOC004,3,4,1,33.33333333333333,1
2025-02-28,P000097,LOC005,6,7,1,16.666666666666664,1
2025-02-28,P000097,LOC006,1,1,0,0.0,0
2025-02-28,P000097,LOC008,0,0,0,,0
2025-02-28,P000097,LOC009,0,0,0,,0
2025-02-28,P000097,LOC010,1,1,0,0.0,0
2025-02-28,P000097,LOC011,2,2,0,0.0,0
2025-02-28,P000097,LOC014,0,0,0,,0
2025-02-28,P000097,LOC016,1,1,0,0.0,0
2025-02-28,P000097,LOC017,0,0,0,,0
2025-02-28,P000097,LOC019,0,0,0,,0
2025-02-28,P000098,LOC001,0,0,0,,0
2025-02-28,P000098,LOC003,2,2,0,0.0,0
2025-02-28,P000098,LOC004,3,3,0,0.0,0
2025-02-28,P000098,LOC005,2,2,0,0.0,0
2025-02-28,P000098,LOC006,2,2,0,0.0,0
2025-02-28,P000098,LOC009,3,2,1,33.33333333333333,1
2025-02-28,P000098,LOC012,8,9,1,12.5,1
2025-02-28,P000098,LOC013,4,4,0,0.0,0
2025-02-28,P000098,LOC014,0,0,0,,0
2025-02-28,P000098,LOC019,3,3,0,0.0,0
2025-02-28,P000099,LOC001,0,0,0,,0
2025-02-28,P000099,LOC002,3,3,0,0.0,0
2025-02-28,P000099,LOC003,0,0,0,,0
2025-02-28,P000099,LOC004,4,5,1,25.0,1
2025-02-28,P000099,LOC005,3,3,0,0.0,0
2025-02-28,P000099,LOC006,0,0,0,,0
2025-02-28,P000099,LOC008,2,2,0,0.0,0
2025-02-28,P000099,LOC009,1,1,0,0.0,0
2025-02-28,P000099,LOC010,1,1,0,0.0,0
2025-02-28,P000099,LOC011,7,8,1,14.285714285714285,1
2025-02-28,P000099,LOC013,2,2,0,0.0,0
2025-02-28,P000099,LOC019,3,3,0,0.0,0
2025-02-28,P000099,LOC020,1,1,0,0.0,0
2025-02-28,P000100,LOC002,3,3,0,0.0,0
2025-02-28,P000100,LOC004,3,3,0,0.0,0
2025-02-28,P000100,LOC005,3,3,0,0.0,0
2025-02-28,P000100,LOC007,0,0,0,,0
2025-02-28,P000100,LOC009,3,3,0,0.0,0
2025-02-28,P000100,LOC010,3,3,0,0.0,0
2025-02-28,P000100,LOC019,3,3,0,0.0,0
2025-02-28,P000100,LOC020,2,2,0,0.0,0
2025-03-31,P000001,LOC002,2,2,0,0.0,0
