forecast_date,product_id,site_id,top_category,sub_category,brand,point_forecast,lower_bound,upper_bound,confidence_level,is_promotional,forecast_generated_date,unit_cost,unit_price,expected_revenue,expected_cost,expected_profit
2025-04-13,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-14,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-15,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-16,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-17,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-18,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-19,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,True,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-20,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-21,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-22,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-23,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-24,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-25,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-26,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-27,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-28,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-29,P000039,LOC004,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,585.47,929.35,0.0,0.0,0.0
2025-04-01,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-02,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-03,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-04,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-05,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,True,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-06,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-07,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-08,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-09,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-10,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,True,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-11,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-12,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-13,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-14,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-15,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-16,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,3,2,3,0.8,True,2025-04-14,585.47,929.35,2788.05,1756.41,1031.64
2025-04-17,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,3,2,3,0.8,True,2025-04-14,585.47,929.35,2788.05,1756.41,1031.64
2025-04-18,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-19,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-20,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-21,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-22,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-23,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-24,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-25,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-26,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-27,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-28,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-29,P000039,LOC006,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,585.47,929.35,1858.7,1170.94,687.76
2025-04-01,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-02,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-03,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-04,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-05,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-06,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-07,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-08,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-09,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-10,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-11,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-12,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-13,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-14,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-15,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-16,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-17,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-18,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-19,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-20,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-21,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,True,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-22,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-23,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-24,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-25,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-26,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,True,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-27,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-28,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-29,P000041,LOC002,Beauty & Personal Care,Haircare,Maybelline,1,0,1,0.8,False,2025-04-14,424.53,730.28,730.28,424.53,305.75
2025-04-01,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-02,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-03,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-04,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-05,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-06,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-07,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-08,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-09,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-10,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-11,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-12,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-13,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-14,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-15,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-16,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-17,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-18,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-19,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-20,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-21,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-22,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-23,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-24,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-25,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-26,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-27,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-28,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-29,P000042,LOC012,Apparel,Women's Clothing,H&M,1,0,1,0.8,False,2025-04-14,156.65,274.71,274.71,156.65,118.05999999999997
2025-04-01,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,True,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-02,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-03,P000043,LOC003,Electronics,Audio Devices,Dell,0,0,0,0.8,False,2025-04-14,133.43,232.18,0.0,0.0,0.0
2025-04-04,P000043,LOC003,Electronics,Audio Devices,Dell,0,0,0,0.8,False,2025-04-14,133.43,232.18,0.0,0.0,0.0
2025-04-05,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-06,P000043,LOC003,Electronics,Audio Devices,Dell,0,0,0,0.8,False,2025-04-14,133.43,232.18,0.0,0.0,0.0
2025-04-07,P000043,LOC003,Electronics,Audio Devices,Dell,0,0,0,0.8,False,2025-04-14,133.43,232.18,0.0,0.0,0.0
2025-04-08,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-09,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-10,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-11,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-12,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-13,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-14,P000043,LOC003,Electronics,Audio Devices,Dell,0,0,0,0.8,False,2025-04-14,133.43,232.18,0.0,0.0,0.0
2025-04-15,P000043,LOC003,Electronics,Audio Devices,Dell,0,0,0,0.8,False,2025-04-14,133.43,232.18,0.0,0.0,0.0
2025-04-16,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,True,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-17,P000043,LOC003,Electronics,Audio Devices,Dell,0,0,0,0.8,False,2025-04-14,133.43,232.18,0.0,0.0,0.0
2025-04-18,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-19,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-20,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-21,P000043,LOC003,Electronics,Audio Devices,Dell,0,0,0,0.8,False,2025-04-14,133.43,232.18,0.0,0.0,0.0
2025-04-22,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,True,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-23,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-24,P000043,LOC003,Electronics,Audio Devices,Dell,0,0,0,0.8,False,2025-04-14,133.43,232.18,0.0,0.0,0.0
2025-04-25,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-26,P000043,LOC003,Electronics,Audio Devices,Dell,0,0,0,0.8,False,2025-04-14,133.43,232.18,0.0,0.0,0.0
2025-04-27,P000043,LOC003,Electronics,Audio Devices,Dell,0,0,0,0.8,False,2025-04-14,133.43,232.18,0.0,0.0,0.0
2025-04-28,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-29,P000043,LOC003,Electronics,Audio Devices,Dell,1,0,1,0.8,False,2025-04-14,133.43,232.18,232.18,133.43,98.75
2025-04-01,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-02,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-03,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-04,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-05,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-06,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-07,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-08,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-09,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-10,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,2,1,2,0.8,True,2025-04-14,130.93,195.56,391.12,261.86,129.26
2025-04-11,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-12,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-13,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-14,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-15,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-16,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,2,1,2,0.8,True,2025-04-14,130.93,195.56,391.12,261.86,129.26
2025-04-17,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-18,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-19,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-20,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-21,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-22,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-23,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-24,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-25,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-26,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-27,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-28,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-29,P000056,LOC016,Beauty & Personal Care,Haircare,Dove,1,0,1,0.8,False,2025-04-14,130.93,195.56,195.56,130.93,64.63
2025-04-01,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-02,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,True,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-03,P000058,LOC006,Home & Living,Bedding,Wayfair,3,2,3,0.8,True,2025-04-14,239.32,473.76,1421.28,717.96,703.3199999999999
2025-04-04,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-05,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-06,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-07,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-08,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-09,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-10,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-11,P000058,LOC006,Home & Living,Bedding,Wayfair,3,2,3,0.8,True,2025-04-14,239.32,473.76,1421.28,717.96,703.3199999999999
2025-04-12,P000058,LOC006,Home & Living,Bedding,Wayfair,3,2,3,0.8,True,2025-04-14,239.32,473.76,1421.28,717.96,703.3199999999999
2025-04-13,P000058,LOC006,Home & Living,Bedding,Wayfair,3,2,3,0.8,False,2025-04-14,239.32,473.76,1421.28,717.96,703.3199999999999
2025-04-14,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-15,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-16,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-17,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-18,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-19,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
