order_id,product_id,quantity,unit_price,item_total
ORD0000335,P000023,3,670.32,2010.96
ORD0000335,P000020,4,15.55,62.2
ORD0000335,P000055,2,173.18,346.36
ORD0000335,P000050,1,149.61,149.61
ORD0000336,P000053,4,53.27,213.08
ORD0000336,P000100,3,776.96,2330.88
ORD0000336,P000015,3,803.01,2409.0299999999997
ORD0000336,P000054,5,622.14,3110.7
ORD0000336,P000061,5,422.28,2111.3999999999996
ORD0000337,P000058,3,473.76,1421.28
ORD0000337,P000085,5,591.78,2958.8999999999996
ORD0000337,P000012,2,770.03,1540.06
ORD0000337,P000056,2,195.56,391.12
ORD0000337,P000036,2,225.58,451.16
ORD0000338,P000029,1,96.26,96.26
ORD0000338,P000001,5,571.03,2855.1499999999996
ORD0000339,P000068,4,453.04,1812.16
ORD0000339,P000091,5,204.84,1024.2
ORD0000339,P000083,5,854.01,4270.05
ORD0000339,P000052,4,148.67,594.68
ORD0000340,P000086,3,949.25,2847.75
ORD0000341,P000007,2,20.07,40.14
ORD0000341,P000041,1,730.28,730.28
ORD0000342,P000021,1,482.67,482.67
ORD0000342,P000022,4,294.77,1179.08
ORD0000342,P000021,5,482.67,2413.35
ORD0000342,P000025,5,985.57,4927.85
ORD0000343,P000078,1,475.26,475.26
ORD0000343,P000011,4,600.73,2402.92
ORD0000343,P000070,4,692.24,2768.96
ORD0000343,P000035,3,248.76,746.28
ORD0000344,P000054,3,622.14,1866.42
ORD0000344,P000061,4,422.28,1689.12
ORD0000345,P000046,5,580.21,2901.05
ORD0000345,P000038,1,237.03,237.03
ORD0000345,P000075,5,438.9,2194.5
ORD0000346,P000033,3,644.39,1933.17
ORD0000346,P000062,4,745.88,2983.52
ORD0000346,P000081,5,834.21,4171.05
ORD0000347,P000046,5,580.21,2901.05
ORD0000347,P000009,1,462.25,462.25
ORD0000347,P000059,2,225.97,451.94
ORD0000348,P000029,1,96.26,96.26
ORD0000348,P000075,1,438.9,438.9
ORD0000348,P000072,4,841.35,3365.4
ORD0000349,P000027,2,945.04,1890.08
ORD0000349,P000075,2,438.9,877.8
ORD0000350,P000090,1,890.09,890.09
ORD0000350,P000039,4,929.35,3717.4
ORD0000350,P000020,3,15.55,46.650000000000006
ORD0000350,P000042,1,274.71,274.71
ORD0000351,P000049,5,397.95,1989.75
ORD0000351,P000060,3,606.3,1818.8999999999999
ORD0000351,P000090,1,890.09,890.09
ORD0000351,P000005,2,202.06,404.12
ORD0000352,P000074,4,915.8,3663.2
ORD0000352,P000016,2,108.84,217.68
ORD0000352,P000038,5,237.03,1185.15
ORD0000352,P000080,2,425.06,850.12
ORD0000352,P000057,1,124.11,124.11
ORD0000353,P000007,4,20.07,80.28
ORD0000353,P000046,3,580.21,1740.63
ORD0000353,P000063,2,73.02,146.04
ORD0000353,P000030,5,991.47,4957.35
ORD0000353,P000072,4,841.35,3365.4
ORD0000354,P000080,2,425.06,850.12
ORD0000355,P000071,4,59.2,236.8
ORD0000356,P000038,2,237.03,474.06
ORD0000356,P000049,5,397.95,1989.75
ORD0000356,P000031,2,91.66,183.32
ORD0000356,P000010,5,183.93,919.6500000000001
ORD0000356,P000051,5,250.57,1252.85
ORD0000357,P000097,3,812.5,2437.5
ORD0000358,P000045,4,711.71,2846.84
ORD0000358,P000015,2,803.01,1606.02
ORD0000358,P000036,4,225.58,902.32
ORD0000359,P000047,5,142.41,712.05
ORD0000359,P000042,2,274.71,549.42
ORD0000359,P000008,5,237.9,1189.5
ORD0000359,P000043,3,232.18,696.54
ORD0000359,P000029,4,96.26,385.04
ORD0000360,P000063,1,73.02,73.02
ORD0000360,P000043,3,232.18,696.54
ORD0000360,P000016,3,108.84,326.52
ORD0000361,P000075,3,438.9,1316.6999999999998
ORD0000361,P000036,4,225.58,902.32
ORD0000361,P000087,1,16.49,16.49
ORD0000362,P000069,4,822.37,3289.48
ORD0000362,P000024,2,33.52,67.04
ORD0000362,P000049,1,397.95,397.95
ORD0000363,P000058,1,473.76,473.76
ORD0000363,P000099,4,579.66,2318.64
ORD0000364,P000061,5,422.28,2111.3999999999996
ORD0000364,P000086,1,949.25,949.25
ORD0000365,P000050,3,149.61,448.83000000000004
ORD0000365,P000037,4,870.37,3481.48
ORD0000365,P000053,3,53.27,159.81
ORD0000365,P000040,1,852.32,852.32
ORD0000366,P000051,3,250.57,751.71
ORD0000366,P000009,5,462.25,2311.25
ORD0000366,P000022,2,294.77,589.54
ORD0000366,P000005,5,202.06,1010.3
ORD0000367,P000034,2,927.37,1854.74
ORD0000367,P000073,2,122.71,245.42
ORD0000367,P000037,3,870.37,2611.11
ORD0000367,P000046,1,580.21,580.21
ORD0000367,P000006,1,339.56,339.56
ORD0000368,P000053,3,53.27,159.81
ORD0000368,P000034,2,927.37,1854.74
ORD0000368,P000066,1,382.36,382.36
ORD0000369,P000078,3,475.26,1425.78
ORD0000369,P000097,1,812.5,812.5
ORD0000369,P000004,3,709.94,2129.82
ORD0000369,P000079,3,565.57,1696.71
ORD0000370,P000030,3,991.47,2974.41
ORD0000370,P000099,4,579.66,2318.64
ORD0000370,P000091,1,204.84,204.84
ORD0000370,P000070,5,692.24,3461.2
ORD0000370,P000029,3,96.26,288.78000000000003
ORD0000371,P000053,2,53.27,106.54
ORD0000372,P000042,2,274.71,549.42
ORD0000372,P000053,2,53.27,106.54
ORD0000373,P000071,4,59.2,236.8
ORD0000374,P000056,5,195.56,977.8
ORD0000374,P000013,2,877.54,1755.08
ORD0000374,P000071,2,59.2,118.4
ORD0000374,P000069,4,822.37,3289.48
ORD0000375,P000010,4,183.93,735.72
ORD0000375,P000070,1,692.24,692.24
ORD0000375,P000059,1,225.97,225.97
ORD0000375,P000027,3,945.04,2835.12
ORD0000375,P000041,1,730.28,730.28
ORD0000376,P000079,1,565.57,565.57
ORD0000376,P000037,5,870.37,4351.85
ORD0000376,P000028,3,132.06,396.18
ORD0000377,P000074,1,915.8,915.8
ORD0000378,P000097,5,812.5,4062.5
ORD0000378,P000020,4,15.55,62.2
ORD0000378,P000061,5,422.28,2111.3999999999996
ORD0000378,P000032,3,837.84,2513.52
ORD0000378,P000043,2,232.18,464.36
ORD0000379,P000100,1,776.96,776.96
ORD0000379,P000003,3,924.38,2773.14
ORD0000379,P000029,3,96.26,288.78000000000003
ORD0000380,P000040,1,852.32,852.32
ORD0000380,P000077,3,909.58,2728.7400000000002
ORD0000380,P000097,5,812.5,4062.5
ORD0000381,P000075,5,438.9,2194.5
ORD0000382,P000042,4,274.71,1098.84
ORD0000383,P000069,3,822.37,2467.11
ORD0000383,P000017,2,525.47,1050.94
ORD0000384,P000039,3,929.35,2788.05
ORD0000384,P000099,1,579.66,579.66
ORD0000384,P000084,5,205.66,1028.3
ORD0000384,P000096,4,118.09,472.36
ORD0000384,P000033,4,644.39,2577.56
ORD0000385,P000038,4,237.03,948.12
ORD0000385,P000094,4,341.12,1364.48
ORD0000385,P000098,5,647.23,3236.15
ORD0000385,P000074,3,915.8,2747.3999999999996
ORD0000386,P000036,1,225.58,225.58
ORD0000386,P000036,1,225.58,225.58
ORD0000386,P000082,3,797.58,2392.7400000000002
ORD0000386,P000065,5,392.5,1962.5
ORD0000387,P000028,3,132.06,396.18
ORD0000387,P000016,5,108.84,544.2
ORD0000388,P000024,5,33.52,167.60000000000002
ORD0000388,P000052,4,148.67,594.68
ORD0000388,P000034,2,927.37,1854.74
ORD0000389,P000027,5,945.04,4725.2
ORD0000389,P000027,5,945.04,4725.2
ORD0000389,P000021,2,482.67,965.34
ORD0000389,P000047,4,142.41,569.64
ORD0000389,P000039,3,929.35,2788.05
ORD0000390,P000002,2,665.5,1331.0
ORD0000390,P000023,5,670.32,3351.6000000000004
ORD0000391,P000064,3,135.37,406.11
ORD0000391,P000024,2,33.52,67.04
ORD0000391,P000079,2,565.57,1131.14
ORD0000391,P000022,2,294.77,589.54
ORD0000392,P000085,1,591.78,591.78
ORD0000392,P000058,2,473.76,947.52
ORD0000393,P000094,4,341.12,1364.48
ORD0000393,P000056,2,195.56,391.12
ORD0000393,P000025,5,985.57,4927.85
ORD0000393,P000024,2,33.52,67.04
ORD0000394,P000013,4,877.54,3510.16
ORD0000394,P000082,1,797.58,797.58
ORD0000395,P000042,3,274.71,824.1299999999999
ORD0000395,P000013,4,877.54,3510.16
ORD0000396,P000018,4,261.78,1047.12
ORD0000396,P000030,4,991.47,3965.88
ORD0000396,P000050,5,149.61,748.0500000000001
ORD0000397,P000045,5,711.71,3558.55
ORD0000397,P000069,4,822.37,3289.48
ORD0000397,P000086,2,949.25,1898.5
ORD0000398,P000032,5,837.84,4189.2
ORD0000398,P000002,1,665.5,665.5
ORD0000398,P000082,2,797.58,1595.16
ORD0000398,P000095,1,544.11,544.11
ORD0000399,P000046,4,580.21,2320.84
ORD0000399,P000033,4,644.39,2577.56
ORD0000399,P000089,2,385.38,770.76
ORD0000399,P000087,1,16.49,16.49
ORD0000399,P000097,5,812.5,4062.5
ORD0000400,P000091,4,204.84,819.36
ORD0000400,P000085,2,591.78,1183.56
ORD0000401,P000055,4,173.18,692.72
ORD0000402,P000075,3,438.9,1316.6999999999998
ORD0000402,P000026,1,78.71,78.71
ORD0000403,P000100,5,776.96,3884.8
ORD0000403,P000069,2,822.37,1644.74
ORD0000404,P000055,1,173.18,173.18
ORD0000404,P000075,5,438.9,2194.5
ORD0000405,P000058,3,473.76,1421.28
ORD0000405,P000055,4,173.18,692.72
ORD0000405,P000032,4,837.84,3351.36
ORD0000406,P000098,5,647.23,3236.15
ORD0000406,P000058,1,473.76,473.76
ORD0000406,P000070,1,692.24,692.24
ORD0000406,P000087,3,16.49,49.47
ORD0000406,P000099,2,579.66,1159.32
ORD0000407,P000053,3,53.27,159.81
ORD0000407,P000052,4,148.67,594.68
ORD0000407,P000014,3,928.24,2784.7200000000003
ORD0000407,P000087,5,16.49,82.44999999999999
ORD0000407,P000076,5,171.21,856.0500000000001
ORD0000408,P000050,1,149.61,149.61
ORD0000409,P000017,3,525.47,1576.41
ORD0000409,P000032,2,837.84,1675.68
ORD0000409,P000030,1,991.47,991.47
ORD0000409,P000092,3,162.46,487.38
ORD0000410,P000083,1,854.01,854.01
ORD0000411,P000094,2,341.12,682.24
ORD0000411,P000058,1,473.76,473.76
ORD0000411,P000086,5,949.25,4746.25
ORD0000412,P000042,4,274.71,1098.84
ORD0000412,P000043,1,232.18,232.18
ORD0000413,P000084,1,205.66,205.66
ORD0000413,P000036,4,225.58,902.32
ORD0000413,P000055,2,173.18,346.36
ORD0000413,P000064,5,135.37,676.85
ORD0000414,P000017,5,525.47,2627.3500000000004
ORD0000414,P000078,2,475.26,950.52
ORD0000414,P000050,2,149.61,299.22
ORD0000415,P000011,5,600.73,3003.65
ORD0000415,P000084,1,205.66,205.66
ORD0000415,P000097,3,812.5,2437.5
ORD0000415,P000071,5,59.2,296.0
ORD0000416,P000063,2,73.02,146.04
ORD0000416,P000093,4,475.81,1903.24
ORD0000416,P000033,3,644.39,1933.17
ORD0000416,P000036,3,225.58,676.74
ORD0000416,P000072,2,841.35,1682.7
ORD0000417,P000020,3,15.55,46.650000000000006
ORD0000417,P000019,4,941.21,3764.84
ORD0000417,P000034,3,927.37,2782.11
ORD0000417,P000080,2,425.06,850.12
ORD0000418,P000009,1,462.25,462.25
ORD0000419,P000091,1,204.84,204.84
ORD0000419,P000061,1,422.28,422.28
ORD0000420,P000038,4,237.03,948.12
ORD0000421,P000066,1,382.36,382.36
ORD0000421,P000095,5,544.11,2720.55
ORD0000422,P000005,4,202.06,808.24
ORD0000423,P000012,2,770.03,1540.06
ORD0000423,P000074,2,915.8,1831.6
ORD0000423,P000061,1,422.28,422.28
ORD0000424,P000028,1,132.06,132.06
ORD0000425,P000048,1,294.63,294.63
ORD0000425,P000069,3,822.37,2467.11
ORD0000426,P000043,5,232.18,1160.9
ORD0000426,P000041,2,730.28,1460.56
ORD0000426,P000087,1,16.49,16.49
ORD0000427,P000075,1,438.9,438.9
ORD0000428,P000065,1,392.5,392.5
ORD0000428,P000059,1,225.97,225.97
ORD0000429,P000054,4,622.14,2488.56
ORD0000429,P000012,3,770.03,2310.09
ORD0000429,P000012,2,770.03,1540.06
ORD0000429,P000005,5,202.06,1010.3
ORD0000429,P000052,5,148.67,743.3499999999999
ORD0000430,P000039,4,929.35,3717.4
ORD0000430,P000015,2,803.01,1606.02
ORD0000430,P000074,4,915.8,3663.2
ORD0000431,P000098,1,647.23,647.23
ORD0000432,P000003,3,924.38,2773.14
ORD0000433,P000059,3,225.97,677.91
ORD0000433,P000047,2,142.41,284.82
ORD0000434,P000079,2,565.57,1131.14
ORD0000434,P000056,4,195.56,782.24
ORD0000434,P000038,5,237.03,1185.15
ORD0000434,P000021,2,482.67,965.34
ORD0000434,P000064,5,135.37,676.85
ORD0000435,P000051,1,250.57,250.57
ORD0000435,P000049,4,397.95,1591.8
ORD0000436,P000040,1,852.32,852.32
ORD0000436,P000021,5,482.67,2413.35
ORD0000436,P000053,5,53.27,266.35
ORD0000437,P000003,5,924.38,4621.9
ORD0000438,P000047,3,142.41,427.23
ORD0000439,P000044,3,446.54,1339.6200000000001
ORD0000439,P000051,2,250.57,501.14
ORD0000439,P000042,2,274.71,549.42
ORD0000439,P000061,1,422.28,422.28
ORD0000440,P000039,3,929.35,2788.05
ORD0000440,P000031,2,91.66,183.32
ORD0000441,P000026,1,78.71,78.71
ORD0000441,P000090,5,890.09,4450.45
ORD0000441,P000001,2,571.03,1142.06
ORD0000441,P000044,5,446.54,2232.7000000000003
ORD0000441,P000055,4,173.18,692.72
ORD0000442,P000084,1,205.66,205.66
ORD0000442,P000001,4,571.03,2284.12
ORD0000442,P000092,4,162.46,649.84
ORD0000442,P000033,4,644.39,2577.56
ORD0000443,P000089,5,385.38,1926.9
ORD0000443,P000003,4,924.38,3697.52
ORD0000443,P000015,4,803.01,3212.04
ORD0000443,P000095,3,544.11,1632.33
ORD0000443,P000004,4,709.94,2839.76
ORD0000444,P000007,3,20.07,60.21
ORD0000444,P000040,2,852.32,1704.64
ORD0000444,P000067,2,296.04,592.08
ORD0000444,P000047,4,142.41,569.64
ORD0000445,P000079,5,565.57,2827.8500000000004
ORD0000445,P000092,2,162.46,324.92
ORD0000446,P000002,1,665.5,665.5
ORD0000447,P000081,2,834.21,1668.42
ORD0000447,P000046,2,580.21,1160.42
ORD0000447,P000072,3,841.35,2524.05
ORD0000447,P000053,3,53.27,159.81
ORD0000448,P000046,4,580.21,2320.84
ORD0000448,P000088,5,730.81,3654.0499999999997
ORD0000449,P000038,2,237.03,474.06
ORD0000449,P000058,2,473.76,947.52
ORD0000449,P000018,2,261.78,523.56
ORD0000449,P000059,5,225.97,1129.85
ORD0000450,P000022,4,294.77,1179.08
ORD0000450,P000097,3,812.5,2437.5
ORD0000451,P000053,4,53.27,213.08
ORD0000451,P000072,3,841.35,2524.05
ORD0000451,P000051,1,250.57,250.57
ORD0000452,P000006,1,339.56,339.56
ORD0000452,P000003,2,924.38,1848.76
ORD0000452,P000015,3,803.01,2409.0299999999997
ORD0000453,P000027,2,945.04,1890.08
ORD0000453,P000020,5,15.55,77.75
ORD0000453,P000097,3,812.5,2437.5
ORD0000453,P000029,5,96.26,481.3
ORD0000454,P000050,3,149.61,448.83000000000004
ORD0000454,P000047,3,142.41,427.23
ORD0000455,P000091,2,204.84,409.68
ORD0000455,P000091,5,204.84,1024.2
ORD0000456,P000083,5,854.01,4270.05
ORD0000456,P000098,2,647.23,1294.46
ORD0000456,P000034,1,927.37,927.37
ORD0000456,P000005,1,202.06,202.06
ORD0000456,P000017,3,525.47,1576.41
ORD0000457,P000100,4,776.96,3107.84
ORD0000457,P000099,5,579.66,2898.2999999999997
ORD0000458,P000017,2,525.47,1050.94
ORD0000459,P000074,4,915.8,3663.2
ORD0000459,P000084,3,205.66,616.98
ORD0000460,P000017,4,525.47,2101.88
ORD0000460,P000049,5,397.95,1989.75
ORD0000461,P000075,1,438.9,438.9
ORD0000462,P000056,4,195.56,782.24
ORD0000462,P000059,4,225.97,903.88
ORD0000463,P000076,4,171.21,684.84
ORD0000463,P000004,5,709.94,3549.7000000000003
ORD0000463,P000005,3,202.06,606.1800000000001
ORD0000464,P000090,3,890.09,2670.27
ORD0000464,P000091,5,204.84,1024.2
ORD0000464,P000097,1,812.5,812.5
ORD0000464,P000053,2,53.27,106.54
ORD0000465,P000028,2,132.06,264.12
ORD0000465,P000006,1,339.56,339.56
ORD0000465,P000095,5,544.11,2720.55
ORD0000465,P000043,2,232.18,464.36
ORD0000465,P000058,2,473.76,947.52
ORD0000466,P000084,4,205.66,822.64
ORD0000466,P000009,3,462.25,1386.75
ORD0000466,P000061,1,422.28,422.28
ORD0000467,P000061,2,422.28,844.56
ORD0000467,P000011,3,600.73,1802.19
ORD0000468,P000089,3,385.38,1156.1399999999999
ORD0000468,P000010,2,183.93,367.86
ORD0000468,P000054,2,622.14,1244.28
ORD0000468,P000058,4,473.76,1895.04
ORD0000468,P000043,5,232.18,1160.9
ORD0000469,P000055,1,173.18,173.18
ORD0000469,P000025,3,985.57,2956.71
ORD0000469,P000051,1,250.57,250.57
ORD0000469,P000071,3,59.2,177.60000000000002
ORD0000470,P000094,3,341.12,1023.36
ORD0000470,P000051,5,250.57,1252.85
ORD0000470,P000082,5,797.58,3987.9
ORD0000471,P000001,5,571.03,2855.1499999999996
ORD0000471,P000009,4,462.25,1849.0
ORD0000471,P000034,2,927.37,1854.74
ORD0000471,P000012,1,770.03,770.03
ORD0000472,P000010,3,183.93,551.79
ORD0000472,P000055,5,173.18,865.9000000000001
ORD0000473,P000012,5,770.03,3850.1499999999996
ORD0000473,P000041,1,730.28,730.28
ORD0000473,P000060,1,606.3,606.3
ORD0000473,P000094,4,341.12,1364.48
ORD0000474,P000017,1,525.47,525.47
ORD0000474,P000013,1,877.54,877.54
ORD0000475,P000076,4,171.21,684.84
ORD0000475,P000062,2,745.88,1491.76
ORD0000476,P000029,3,96.26,288.78000000000003
ORD0000477,P000016,1,108.84,108.84
ORD0000477,P000009,4,462.25,1849.0
ORD0000477,P000025,4,985.57,3942.28
ORD0000477,P000066,3,382.36,1147.08
ORD0000477,P000011,1,600.73,600.73
ORD0000478,P000044,4,446.54,1786.16
ORD0000479,P000079,2,565.57,1131.14
ORD0000479,P000024,3,33.52,100.56
ORD0000479,P000076,1,171.21,171.21
ORD0000479,P000048,3,294.63,883.89
ORD0000480,P000015,3,803.01,2409.0299999999997
ORD0000480,P000039,4,929.35,3717.4
ORD0000481,P000007,4,20.07,80.28
ORD0000482,P000055,5,173.18,865.9000000000001
ORD0000482,P000085,3,591.78,1775.34
ORD0000482,P000077,4,909.58,3638.32
ORD0000482,P000070,4,692.24,2768.96
ORD0000483,P000022,2,294.77,589.54
ORD0000483,P000059,1,225.97,225.97
ORD0000483,P000005,2,202.06,404.12
ORD0000483,P000012,2,770.03,1540.06
ORD0000483,P000097,1,812.5,812.5
ORD0000484,P000028,1,132.06,132.06
ORD0000484,P000039,4,929.35,3717.4
ORD0000484,P000050,5,149.61,748.0500000000001
ORD0000485,P000088,3,730.81,2192.43
ORD0000485,P000085,4,591.78,2367.12
ORD0000485,P000065,2,392.5,785.0
ORD0000485,P000067,3,296.04,888.1200000000001
ORD0000485,P000048,1,294.63,294.63
ORD0000486,P000068,1,453.04,453.04
ORD0000486,P000057,3,124.11,372.33
ORD0000486,P000043,3,232.18,696.54
ORD0000487,P000054,4,622.14,2488.56
ORD0000487,P000046,4,580.21,2320.84
ORD0000487,P000047,3,142.41,427.23
ORD0000487,P000050,2,149.61,299.22
ORD0000488,P000022,5,294.77,1473.85
ORD0000488,P000048,5,294.63,1473.15
ORD0000489,P000014,4,928.24,3712.96
ORD0000489,P000008,3,237.9,713.7
ORD0000489,P000048,1,294.63,294.63
ORD0000489,P000092,5,162.46,812.3000000000001
ORD0000490,P000047,1,142.41,142.41
ORD0000490,P000067,2,296.04,592.08
ORD0000490,P000006,2,339.56,679.12
ORD0000491,P000075,1,438.9,438.9
ORD0000491,P000037,4,870.37,3481.48
ORD0000491,P000001,2,571.03,1142.06
ORD0000491,P000091,2,204.84,409.68
ORD0000492,P000090,1,890.09,890.09
ORD0000492,P000057,3,124.11,372.33
ORD0000492,P000087,3,16.49,49.47
ORD0000493,P000074,5,915.8,4579.0
ORD0000493,P000044,4,446.54,1786.16
ORD0000493,P000032,1,837.84,837.84
ORD0000494,P000002,1,665.5,665.5
ORD0000495,P000066,5,382.36,1911.8000000000002
ORD0000495,P000032,1,837.84,837.84
ORD0000495,P000018,2,261.78,523.56
ORD0000495,P000011,2,600.73,1201.46
ORD0000496,P000069,4,822.37,3289.48
ORD0000497,P000095,1,544.11,544.11
ORD0000497,P000052,3,148.67,446.01
ORD0000497,P000080,2,425.06,850.12
ORD0000497,P000004,5,709.94,3549.7000000000003
ORD0000497,P000022,4,294.77,1179.08
ORD0000498,P000030,4,991.47,3965.88
ORD0000498,P000086,5,949.25,4746.25
ORD0000498,P000070,5,692.24,3461.2
ORD0000498,P000038,5,237.03,1185.15
ORD0000498,P000076,2,171.21,342.42
ORD0000499,P000031,1,91.66,91.66
ORD0000499,P000040,3,852.32,2556.96
ORD0000499,P000010,1,183.93,183.93
ORD0000499,P000082,3,797.58,2392.7400000000002
ORD0000500,P000042,4,274.71,1098.84
ORD0000500,P000063,3,73.02,219.06
ORD0000501,P000063,5,73.02,365.09999999999997
ORD0000501,P000074,3,915.8,2747.3999999999996
ORD0000501,P000094,3,341.12,1023.36
ORD0000501,P000022,1,294.77,294.77
ORD0000502,P000085,2,591.78,1183.56
ORD0000502,P000082,3,797.58,2392.7400000000002
ORD0000502,P000008,3,237.9,713.7
ORD0000503,P000079,3,565.57,1696.71
ORD0000503,P000100,4,776.96,3107.84
ORD0000503,P000095,1,544.11,544.11
ORD0000504,P000013,4,877.54,3510.16
ORD0000504,P000003,2,924.38,1848.76
ORD0000505,P000036,4,225.58,902.32
ORD0000505,P000062,1,745.88,745.88
ORD0000506,P000036,3,225.58,676.74
ORD0000506,P000067,4,296.04,1184.16
ORD0000507,P000098,2,647.23,1294.46
ORD0000507,P000082,2,797.58,1595.16
ORD0000507,P000068,5,453.04,2265.2000000000003
ORD0000507,P000076,1,171.21,171.21
ORD0000508,P000083,4,854.01,3416.04
ORD0000508,P000047,3,142.41,427.23
ORD0000508,P000051,1,250.57,250.57
ORD0000508,P000004,5,709.94,3549.7000000000003
ORD0000508,P000012,4,770.03,3080.12
ORD0000509,P000015,4,803.01,3212.04
ORD0000509,P000010,2,183.93,367.86
ORD0000509,P000026,2,78.71,157.42
ORD0000510,P000097,4,812.5,3250.0
ORD0000510,P000018,2,261.78,523.56
ORD0000510,P000077,2,909.58,1819.16
ORD0000510,P000043,5,232.18,1160.9
ORD0000510,P000050,2,149.61,299.22
ORD0000511,P000028,2,132.06,264.12
ORD0000511,P000044,2,446.54,893.08
ORD0000511,P000077,3,909.58,2728.7400000000002
ORD0000511,P000010,2,183.93,367.86
ORD0000512,P000042,5,274.71,1373.55
ORD0000512,P000069,4,822.37,3289.48
ORD0000513,P000018,5,261.78,1308.8999999999999
ORD0000513,P000015,4,803.01,3212.04
ORD0000513,P000018,1,261.78,261.78
ORD0000513,P000012,2,770.03,1540.06
ORD0000514,P000073,1,122.71,122.71
ORD0000514,P000093,2,475.81,951.62
ORD0000514,P000056,2,195.56,391.12
ORD0000514,P000096,3,118.09,354.27
ORD0000514,P000091,1,204.84,204.84
ORD0000515,P000071,1,59.2,59.2
ORD0000515,P000054,4,622.14,2488.56
ORD0000515,P000003,5,924.38,4621.9
ORD0000516,P000024,2,33.52,67.04
ORD0000516,P000013,5,877.54,4387.7
ORD0000516,P000055,3,173.18,519.54
ORD0000516,P000089,3,385.38,1156.1399999999999
ORD0000516,P000030,4,991.47,3965.88
ORD0000517,P000075,3,438.9,1316.6999999999998
ORD0000517,P000041,2,730.28,1460.56
ORD0000518,P000032,1,837.84,837.84
ORD0000518,P000012,1,770.03,770.03
ORD0000519,P000036,3,225.58,676.74
ORD0000520,P000018,3,261.78,785.3399999999999
ORD0000520,P000051,4,250.57,1002.28
ORD0000520,P000056,5,195.56,977.8
ORD0000521,P000091,1,204.84,204.84
ORD0000521,P000046,5,580.21,2901.05
ORD0000521,P000040,1,852.32,852.32
ORD0000522,P000093,4,475.81,1903.24
ORD0000523,P000005,4,202.06,808.24
ORD0000523,P000068,4,453.04,1812.16
ORD0000523,P000085,5,591.78,2958.8999999999996
ORD0000524,P000081,2,834.21,1668.42
ORD0000525,P000034,1,927.37,927.37
ORD0000525,P000069,5,822.37,4111.85
ORD0000525,P000023,5,670.32,3351.6000000000004
ORD0000525,P000037,2,870.37,1740.74
ORD0000526,P000058,3,473.76,1421.28
ORD0000526,P000078,1,475.26,475.26
ORD0000526,P000003,2,924.38,1848.76
ORD0000526,P000039,1,929.35,929.35
ORD0000527,P000012,1,770.03,770.03
ORD0000527,P000060,1,606.3,606.3
ORD0000528,P000098,3,647.23,1941.69
ORD0000528,P000005,2,202.06,404.12
ORD0000528,P000042,3,274.71,824.1299999999999
ORD0000528,P000100,4,776.96,3107.84
ORD0000529,P000072,2,841.35,1682.7
ORD0000530,P000007,2,20.07,40.14
ORD0000530,P000071,2,59.2,118.4
ORD0000530,P000091,2,204.84,409.68
ORD0000530,P000016,3,108.84,326.52
ORD0000530,P000088,3,730.81,2192.43
ORD0000531,P000058,3,473.76,1421.28
ORD0000531,P000074,4,915.8,3663.2
ORD0000532,P000030,2,991.47,1982.94
ORD0000532,P000015,4,803.01,3212.04
ORD0000533,P000006,1,339.56,339.56
ORD0000533,P000087,5,16.49,82.44999999999999
ORD0000533,P000004,5,709.94,3549.7000000000003
ORD0000533,P000063,1,73.02,73.02
ORD0000534,P000004,2,709.94,1419.88
ORD0000535,P000058,1,473.76,473.76
ORD0000535,P000036,2,225.58,451.16
ORD0000535,P000069,3,822.37,2467.11
ORD0000535,P000085,1,591.78,591.78
ORD0000535,P000067,5,296.04,1480.2
ORD0000536,P000084,3,205.66,616.98
ORD0000536,P000017,1,525.47,525.47
ORD0000537,P000020,1,15.55,15.55
ORD0000537,P000010,1,183.93,183.93
ORD0000537,P000001,5,571.03,2855.1499999999996
ORD0000538,P000070,5,692.24,3461.2
ORD0000538,P000054,2,622.14,1244.28
ORD0000538,P000100,4,776.96,3107.84
ORD0000538,P000067,1,296.04,296.04
ORD0000539,P000088,5,730.81,3654.0499999999997
ORD0000539,P000086,3,949.25,2847.75
ORD0000539,P000076,5,171.21,856.0500000000001
ORD0000539,P000087,2,16.49,32.98
ORD0000539,P000075,3,438.9,1316.6999999999998
ORD0000540,P000033,4,644.39,2577.56
ORD0000540,P000067,5,296.04,1480.2
ORD0000540,P000076,3,171.21,513.63
ORD0000540,P000049,5,397.95,1989.75
ORD0000540,P000022,5,294.77,1473.85
ORD0000541,P000036,2,225.58,451.16
ORD0000541,P000089,2,385.38,770.76
ORD0000542,P000082,4,797.58,3190.32
ORD0000542,P000051,5,250.57,1252.85
ORD0000542,P000098,1,647.23,647.23
ORD0000542,P000098,1,647.23,647.23
ORD0000543,P000037,2,870.37,1740.74
ORD0000543,P000044,5,446.54,2232.7000000000003
ORD0000544,P000075,2,438.9,877.8
ORD0000544,P000009,3,462.25,1386.75
ORD0000544,P000067,5,296.04,1480.2
ORD0000544,P000011,3,600.73,1802.19
ORD0000545,P000084,1,205.66,205.66
ORD0000545,P000031,4,91.66,366.64
ORD0000545,P000046,5,580.21,2901.05
ORD0000545,P000088,4,730.81,2923.24
ORD0000545,P000082,4,797.58,3190.32
ORD0000546,P000005,1,202.06,202.06
ORD0000546,P000096,5,118.09,590.45
ORD0000547,P000029,3,96.26,288.78000000000003
ORD0000547,P000082,2,797.58,1595.16
